,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,73,3.2,23.8,1.15,3.7,1.3,2.8,47.1,62.5,4.7,8.5,3.8,0.4,44.0,81.9
1,Jordan Poole,GSW,80,2.2,10.5,1.06,2.3,0.8,1.7,44.6,55.0,10.8,11.9,8.5,1.7,44.3,69.4
2,Jalen Green,HOU,74,2.3,10.0,1.09,2.5,0.9,2.0,47.3,57.2,7.1,9.4,7.1,2.4,45.3,74.1
3,Jamal Murray,DEN,64,2.5,12.6,1.11,2.7,1.0,2.2,46.4,55.7,8.2,5.1,4.4,1.9,47.5,77.5
4,Stephen Curry,GSW,54,2.6,10.3,1.18,3.1,1.0,2.2,45.4,61.3,8.5,10.6,7.8,3.5,43.3,86.0
5,Tyler Herro,MIA,65,2.6,12.7,0.99,2.6,1.0,2.2,45.1,53.5,6.0,11.4,5.4,2.4,41.9,57.6
6,CJ McCollum,NOP,72,2.1,9.7,1.03,2.1,0.8,1.7,46.2,54.6,10.0,14.7,8.7,4.0,42.7,64.1
7,Keegan Murray,SAC,77,1.6,15.0,1.14,1.9,0.7,1.5,46.0,62.4,2.4,9.4,2.4,0.8,42.5,81.5
8,Damian Lillard,POR,58,2.1,7.4,1.15,2.4,0.7,1.6,41.8,53.8,15.7,9.9,11.6,0.8,46.3,82.7
9,Keldon Johnson,SAS,62,2.3,10.8,0.95,2.2,0.7,1.8,39.8,45.1,16.6,9.0,16.6,3.4,44.1,55.4
10,Desmond Bane,MEM,56,2.3,11.5,1.04,2.4,0.9,1.9,47.2,54.7,7.9,10.2,7.1,1.6,45.7,66.1
11,De'Aaron Fox,SAC,71,1.6,6.9,1.1,1.8,0.7,1.4,48.5,55.4,7.0,4.4,6.1,0.0,50.0,75.3
12,Klay Thompson,GSW,67,2.1,10.0,0.88,1.8,0.7,1.9,37.6,47.6,2.2,9.4,2.2,1.4,34.5,41.3
13,Donovan Mitchell,CLE,68,1.7,6.6,1.03,1.7,0.6,1.4,41.2,50.0,8.8,7.0,7.0,1.8,42.1,64.9
14,Buddy Hield,IND,77,1.5,9.5,1.04,1.5,0.6,1.2,46.2,57.5,4.5,13.4,4.5,0.9,42.0,67.2
15,Bradley Beal,WAS,50,2.0,8.8,1.15,2.3,0.9,1.6,58.0,62.3,11.2,7.1,12.2,2.0,55.1,83.4
16,Franz Wagner,ORL,78,1.7,9.3,0.85,1.4,0.5,1.4,34.9,39.0,10.8,7.7,9.2,2.3,37.7,34.6
17,Malik Monk,SAC,75,1.6,11.7,0.93,1.5,0.6,1.3,45.3,52.6,5.1,15.4,5.1,1.7,40.2,48.7
18,Terry Rozier,CHA,64,1.5,6.6,1.15,1.7,0.6,1.2,54.7,64.7,5.4,14.0,3.2,0.0,49.5,83.0
19,RJ Barrett,NYK,71,1.4,6.9,1.06,1.5,0.5,1.1,49.4,54.4,14.9,9.9,14.9,3.0,50.5,68.6
20,Anfernee Simons,POR,62,1.2,6.1,1.34,1.6,0.6,1.1,53.7,68.7,5.3,6.6,3.9,0.0,52.6,96.3
21,Harrison Barnes,SAC,79,1.2,9.1,1.09,1.3,0.4,0.9,43.7,52.1,18.3,7.5,18.3,3.2,47.3,73.4
22,Darius Garland,CLE,69,1.3,6.0,1.07,1.4,0.5,1.0,47.1,54.3,11.4,11.4,10.2,2.3,46.6,70.8
23,Gary Trent Jr.,TOR,63,1.1,6.8,1.27,1.4,0.5,1.0,56.7,63.3,12.7,1.4,12.7,0.0,60.6,92.6
24,Kelly Oubre Jr.,CHA,48,1.6,8.0,1.13,1.8,0.6,1.3,49.2,57.4,15.6,9.1,13.0,3.9,49.4,80.1
25,Immanuel Quickley,NYK,78,1.1,7.9,1.04,1.1,0.4,0.9,41.4,55.0,6.0,9.6,6.0,0.0,41.0,65.7
26,Jalen Brunson,NYK,68,1.2,5.6,1.02,1.3,0.5,1.1,45.8,49.3,11.9,7.1,10.7,4.8,46.4,63.5
