,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Nikola Jokic,DEN,67,5.3,25.2,1.23,6.5,2.4,3.7,65.5,65.5,21.8,15.0,19.2,7.1,60.5,94.2
1,Joel Embiid,PHI,62,4.6,16.1,1.13,5.3,1.6,3.0,53.8,53.8,28.1,12.8,24.0,5.2,56.6,84.0
2,Nikola Vucevic,CHI,76,3.5,21.0,1.04,3.6,1.6,2.9,54.8,54.8,9.8,9.8,6.8,1.9,52.3,66.7
3,Jonas Valanciunas,NOP,74,3.8,27.9,0.98,3.7,1.4,2.5,54.8,54.8,18.4,19.9,16.7,5.0,50.0,55.1
4,Kristaps Porzingis,WAS,65,3.4,16.6,1.18,4.0,1.4,2.5,58.0,58.0,23.2,9.5,20.9,6.4,59.5,87.8
5,Luka Doncic,DAL,62,3.7,12.2,1.13,4.2,1.5,2.7,54.8,54.8,25.8,6.1,25.3,5.2,59.4,82.7
6,Deandre Ayton,PHX,63,3.8,23.2,0.97,3.7,1.7,3.2,51.5,51.5,6.6,10.0,5.8,0.4,49.4,51.9
7,Alperen Sengun,HOU,70,3.0,20.3,1.0,3.0,1.2,2.2,56.9,56.9,14.4,14.8,11.0,2.4,52.2,62.2
8,Anthony Davis,LAL,50,3.8,16.7,1.04,4.0,1.4,2.9,48.6,48.6,20.9,6.8,18.8,4.7,52.9,67.3
9,Giannis Antetokounmpo,MIL,61,3.3,11.3,0.93,3.1,1.2,2.3,52.9,52.9,18.1,17.2,15.2,3.4,48.5,45.5
10,Domantas Sabonis,SAC,74,2.5,14.7,0.98,2.5,1.0,1.9,55.1,55.1,12.2,16.0,10.1,1.6,51.1,55.8
11,DeMar DeRozan,CHI,69,1.9,8.5,1.31,2.5,0.9,1.5,60.0,60.0,27.8,5.3,27.8,12.0,63.2,96.2
12,Jusuf Nurkic,POR,52,3.8,27.9,0.89,3.3,1.3,2.7,48.9,48.9,16.4,15.9,16.4,4.6,46.7,34.0
13,Bobby Portis,MIL,66,2.5,19.0,1.0,2.5,1.1,2.2,52.4,52.4,7.2,8.4,5.4,1.8,50.6,60.0
14,Bam Adebayo,MIA,72,2.4,12.0,0.94,2.3,0.9,1.8,51.1,51.1,10.3,14.9,10.3,0.6,48.3,46.8
15,Pascal Siakam,TOR,66,2.5,10.4,0.98,2.5,0.9,1.9,48.4,48.4,18.2,8.5,17.0,1.8,51.5,54.5
16,Zach Collins,SAS,61,2.5,21.5,1.05,2.6,1.0,1.8,52.3,52.3,19.1,11.8,15.1,3.9,53.3,69.7
17,Jaren Jackson Jr.,MEM,58,2.6,16.1,1.03,2.7,1.1,2.0,56.5,56.5,11.8,15.0,11.8,2.0,52.3,64.7
18,Myles Turner,IND,62,2.2,14.1,1.11,2.4,0.9,1.6,55.9,55.9,19.3,9.6,16.3,4.4,57.0,80.6
19,Julius Randle,NYK,77,2.2,8.9,0.9,1.9,0.7,1.4,48.6,48.6,19.9,18.7,16.9,4.2,47.0,38.5
20,Brook Lopez,MIL,75,1.8,13.3,1.07,1.9,0.8,1.4,55.8,55.8,16.1,13.1,14.6,5.8,52.6,71.2
21,Aaron Gordon,DEN,64,2.0,14.2,1.07,2.2,0.8,1.4,56.0,56.0,26.7,10.7,22.9,6.9,55.7,72.4
22,John Collins,ATL,66,2.1,17.4,0.99,2.1,0.9,1.7,52.2,52.2,9.4,10.1,9.4,2.2,49.6,57.1
23,Jayson Tatum,BOS,71,1.5,5.3,1.22,1.8,0.6,1.0,55.6,55.6,28.8,5.8,28.8,4.8,61.5,92.9
24,LeBron James,LAL,49,2.7,9.8,0.95,2.6,1.1,2.1,50.5,50.5,13.4,14.2,13.4,6.0,46.3,49.4
25,Scottie Barnes,TOR,71,1.9,11.5,0.9,1.7,0.7,1.5,43.6,43.6,14.6,6.6,12.4,1.5,47.4,34.6
26,Ivica Zubac,LAC,71,1.5,16.0,1.1,1.7,0.7,1.1,59.5,59.5,17.3,12.7,14.5,1.8,57.3,76.8
27,Tobias Harris,PHI,71,1.5,11.2,1.1,1.7,0.7,1.3,55.8,55.8,9.3,6.5,7.4,3.7,54.6,77.6
28,Jimmy Butler,MIA,61,2.1,10.8,0.94,2.0,0.7,1.6,46.4,46.4,19.0,11.1,18.3,7.1,47.6,48.7
29,Christian Wood,DAL,64,1.7,11.5,1.04,1.8,0.7,1.2,60.0,60.0,17.1,17.1,14.4,1.8,55.9,67.9
30,Zion Williamson,NOP,29,3.8,16.4,0.99,3.8,1.4,2.6,53.3,53.3,23.4,16.2,19.8,7.2,51.4,56.4
31,Paolo Banchero,ORL,69,1.6,7.3,0.97,1.5,0.6,1.2,51.3,51.3,15.6,12.8,14.7,1.8,50.5,53.8
32,Evan Mobley,CLE,75,1.8,11.3,0.78,1.4,0.5,1.3,39.2,39.2,16.4,11.9,14.2,0.7,41.0,17.3
33,Jerami Grant,POR,63,1.7,9.2,0.95,1.6,0.6,1.2,50.0,50.0,16.7,14.8,14.8,3.7,48.1,51.3
34,Shai Gilgeous-Alexander,OKC,64,1.3,4.6,1.16,1.5,0.5,0.8,55.6,55.6,25.9,11.1,23.5,3.7,59.3,86.5
35,Jock Landale,PHX,65,1.2,19.0,1.18,1.4,0.6,0.9,63.2,63.2,21.8,11.5,16.7,6.4,59.0,88.5
36,Kevin Durant,BKN,39,2.1,8.2,1.15,2.4,0.9,1.4,63.0,63.0,17.5,18.8,15.0,3.8,56.3,85.3
37,Kawhi Leonard,LAC,47,1.9,9.2,1.01,1.9,0.7,1.5,47.8,47.8,15.9,6.8,14.8,1.1,52.3,62.8
38,Rudy Gobert,MIN,65,1.2,9.8,1.03,1.2,0.4,0.6,63.9,63.9,39.5,18.4,28.9,5.3,59.2,65.4
39,Marcus Morris Sr.,LAC,65,1.2,11.0,0.86,1.1,0.4,1.0,43.9,43.9,12.3,12.3,11.1,6.2,40.7,28.8
40,Lauri Markkanen,UTA,65,1.3,6.0,0.83,1.1,0.4,0.9,43.1,43.1,16.7,15.5,13.1,2.4,42.9,26.9
41,Paul George,LAC,56,1.1,4.8,1.08,1.2,0.5,1.0,55.6,55.6,7.9,7.9,6.3,1.6,54.0,73.1
42,Mason Plumlee,CHA,56,1.1,10.1,1.08,1.2,0.4,0.7,59.0,59.0,30.0,10.0,25.0,5.0,58.3,73.7
43,P.J. Washington,CHA,72,1.0,6.0,0.94,0.9,0.4,0.8,48.3,48.3,14.5,8.7,13.0,7.2,46.4,48.1
44,Jakob Poeltl,SAS,46,1.5,13.0,0.89,1.3,0.6,1.2,51.9,51.9,8.6,17.1,8.6,2.9,42.9,32.3
