,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,68,3.3,24.0,1.18,3.8,1.4,2.8,48.7,64.9,5.0,9.0,4.1,0.5,45.2,85.2
1,Jordan Poole,GSW,75,2.2,10.3,1.07,2.3,0.8,1.7,45.3,56.3,10.5,12.3,8.0,1.9,44.4,70.3
2,Jalen Green,HOU,68,2.3,9.8,1.09,2.5,0.9,1.9,46.2,57.2,7.1,9.1,7.1,1.9,44.8,74.0
3,Jamal Murray,DEN,60,2.4,12.2,1.07,2.6,1.0,2.2,44.6,53.8,8.2,4.8,4.8,2.1,45.9,70.8
4,Tyler Herro,MIA,61,2.6,12.9,0.98,2.6,1.0,2.2,44.4,53.0,6.3,11.9,5.6,2.5,41.3,57.2
5,Stephen Curry,GSW,49,2.6,10.1,1.22,3.1,1.0,2.2,46.2,62.3,9.6,9.6,8.8,4.0,44.8,87.9
6,CJ McCollum,NOP,67,2.1,9.8,1.03,2.2,0.8,1.7,46.4,55.4,10.5,15.4,9.1,4.2,42.7,65.9
7,Damian Lillard,POR,58,2.1,7.4,1.15,2.4,0.7,1.6,41.8,53.8,15.7,9.9,11.6,0.8,46.3,81.8
8,Keldon Johnson,SAS,61,2.3,10.5,0.94,2.1,0.7,1.8,40.0,45.5,15.1,9.4,15.1,3.6,43.2,51.5
9,Keegan Murray,SAC,72,1.6,14.5,1.12,1.8,0.6,1.4,45.5,61.9,1.8,9.6,1.8,0.0,42.1,78.4
10,De'Aaron Fox,SAC,66,1.7,7.2,1.13,1.9,0.7,1.5,50.0,57.1,7.2,4.5,6.3,0.0,51.4,78.8
11,Desmond Bane,MEM,51,2.2,11.2,1.06,2.3,0.9,1.9,48.4,56.3,6.3,9.0,5.4,0.9,46.8,68.2
12,Buddy Hield,IND,75,1.5,9.6,1.05,1.6,0.6,1.2,46.2,57.5,4.5,12.6,4.5,0.9,42.3,67.4
13,Klay Thompson,GSW,63,2.1,10.1,0.89,1.8,0.7,1.9,38.1,47.9,2.3,9.2,2.3,1.5,35.1,40.5
14,Bradley Beal,WAS,50,2.0,8.8,1.15,2.3,0.9,1.6,58.0,62.3,11.2,7.1,12.2,2.0,55.1,82.6
15,Terry Rozier,CHA,64,1.5,6.6,1.15,1.7,0.6,1.2,54.7,64.7,5.4,14.0,3.2,0.0,49.5,82.2
16,RJ Barrett,NYK,68,1.4,6.8,1.1,1.5,0.6,1.1,52.0,57.3,13.7,10.5,13.7,3.2,51.6,77.3
17,Franz Wagner,ORL,73,1.7,9.3,0.86,1.4,0.5,1.4,35.6,40.1,10.7,8.3,9.1,2.5,38.0,34.5
18,Anfernee Simons,POR,62,1.2,6.1,1.34,1.6,0.6,1.1,53.7,68.7,5.3,6.6,3.9,0.0,52.6,94.7
19,Malik Monk,SAC,71,1.5,11.7,0.93,1.4,0.6,1.3,44.4,52.2,4.5,15.5,4.5,1.8,39.1,46.6
20,Donovan Mitchell,CLE,63,1.6,6.5,0.94,1.5,0.5,1.4,37.2,44.2,9.7,7.8,7.8,1.9,38.8,50.4
21,Harrison Barnes,SAC,74,1.2,9.2,1.07,1.3,0.4,0.9,41.8,50.7,19.1,7.9,19.1,3.4,46.1,68.9
22,Gary Trent Jr.,TOR,63,1.1,6.8,1.27,1.4,0.5,1.0,56.7,63.3,12.7,1.4,12.7,0.0,60.6,92.0
23,Darius Garland,CLE,64,1.3,6.2,1.07,1.4,0.5,1.0,47.8,55.2,10.7,11.9,10.7,2.4,46.4,69.7
24,Kelly Oubre Jr.,CHA,48,1.6,8.0,1.13,1.8,0.6,1.3,49.2,57.4,15.6,9.1,13.0,3.9,49.4,79.9
