,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,70,3.2,23.9,1.18,3.8,1.4,2.8,48.5,64.5,4.9,8.8,4.0,0.4,45.1,85.0
1,Jordan Poole,GSW,77,2.2,10.4,1.08,2.4,0.8,1.7,45.9,56.4,10.7,11.9,8.3,1.8,45.2,72.8
2,Jalen Green,HOU,71,2.3,9.9,1.09,2.5,0.9,1.9,46.4,56.9,6.9,8.8,6.9,1.9,45.0,73.7
3,Jamal Murray,DEN,62,2.5,12.6,1.08,2.7,1.0,2.2,45.3,54.4,8.4,5.2,4.5,1.9,46.5,73.3
4,Stephen Curry,GSW,51,2.7,10.5,1.23,3.3,1.1,2.3,47.0,63.5,8.8,10.3,8.1,3.7,44.9,88.7
5,Tyler Herro,MIA,63,2.6,12.8,0.97,2.5,1.0,2.2,44.2,52.5,6.1,11.7,5.5,2.5,41.1,58.6
6,CJ McCollum,NOP,70,2.1,9.8,1.03,2.2,0.8,1.7,46.2,54.7,10.1,14.9,8.8,4.1,42.6,65.8
7,Damian Lillard,POR,58,2.1,7.4,1.15,2.4,0.7,1.6,41.8,53.8,15.7,9.9,11.6,0.8,46.3,82.0
8,Keegan Murray,SAC,74,1.6,14.9,1.12,1.8,0.6,1.4,44.9,61.2,1.7,9.2,1.7,0.0,41.7,78.9
9,Keldon Johnson,SAS,61,2.3,10.5,0.94,2.1,0.7,1.8,40.0,45.5,15.1,9.4,15.1,3.6,43.2,51.9
10,Desmond Bane,MEM,53,2.2,11.4,1.07,2.4,0.9,1.9,48.0,56.0,7.6,9.2,6.7,0.8,47.1,69.5
11,De'Aaron Fox,SAC,68,1.6,7.1,1.12,1.8,0.7,1.5,49.5,56.6,7.1,4.5,6.3,0.0,50.9,78.6
12,Buddy Hield,IND,75,1.5,9.6,1.05,1.6,0.6,1.2,46.2,57.5,4.5,12.6,4.5,0.9,42.3,67.9
13,Klay Thompson,GSW,65,2.0,9.9,0.87,1.8,0.7,1.8,37.8,47.5,2.3,9.8,2.3,1.5,34.6,37.6
14,Bradley Beal,WAS,50,2.0,8.8,1.15,2.3,0.9,1.6,58.0,62.3,11.2,7.1,12.2,2.0,55.1,82.7
15,Terry Rozier,CHA,64,1.5,6.6,1.15,1.7,0.6,1.2,54.7,64.7,5.4,14.0,3.2,0.0,49.5,82.3
16,RJ Barrett,NYK,70,1.4,6.9,1.07,1.5,0.6,1.1,50.0,55.1,15.0,10.0,15.0,3.0,51.0,69.9
17,Malik Monk,SAC,73,1.6,11.7,0.91,1.4,0.6,1.3,44.1,51.6,4.4,15.8,4.4,1.8,38.6,44.7
18,Franz Wagner,ORL,75,1.6,9.0,0.86,1.4,0.5,1.3,35.6,40.1,10.7,8.3,9.1,2.5,38.0,35.0
19,Donovan Mitchell,CLE,65,1.6,6.6,0.96,1.6,0.5,1.4,37.8,45.6,9.3,7.5,7.5,1.9,39.3,56.0
20,Anfernee Simons,POR,62,1.2,6.1,1.34,1.6,0.6,1.1,53.7,68.7,5.3,6.6,3.9,0.0,52.6,95.9
