,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Trae Young,ATL,72,12.7,47.2,0.94,11.9,4.0,9.2,43.1,48.3,13.9,15.6,9.8,2.2,42.9,65.9
1,DeMar DeRozan,CHI,73,9.5,41.9,1.06,10.1,4.0,7.5,53.4,53.9,14.1,10.5,13.7,4.2,52.0,89.1
2,Damian Lillard,POR,58,11.1,39.6,1.13,12.5,3.8,7.9,47.6,56.7,18.5,12.7,15.1,3.3,49.2,94.9
3,Donovan Mitchell,CLE,68,9.3,36.8,1.13,10.6,3.8,7.5,50.6,59.6,10.4,11.2,8.7,1.9,49.0,95.2
4,Ja Morant,MEM,60,12.9,47.8,0.92,11.9,4.3,9.8,44.3,46.9,15.5,11.6,14.6,3.6,45.3,61.9
5,Luka Doncic,DAL,65,10.3,33.9,1.07,11.0,4.0,7.7,52.2,59.1,14.5,14.5,13.2,3.9,48.7,90.4
6,Jalen Brunson,NYK,68,9.5,43.3,1.01,9.6,3.6,7.7,47.3,50.9,13.0,9.1,11.9,2.9,48.1,82.1
7,Jalen Green,HOU,74,9.9,43.0,0.87,8.6,2.9,7.4,38.7,43.9,14.7,13.5,13.7,2.4,40.1,46.9
8,De'Aaron Fox,SAC,72,8.4,35.9,1.01,8.5,3.3,6.5,50.4,53.1,13.5,11.9,11.9,2.5,49.3,82.7
9,Darius Garland,CLE,69,8.8,41.6,0.95,8.3,3.1,6.8,45.9,51.1,10.2,14.0,7.9,1.5,43.8,67.3
10,Zach LaVine,CHI,76,8.1,35.5,0.93,7.6,2.8,6.5,42.3,48.0,10.5,11.3,9.5,2.1,42.2,63.5
11,Shai Gilgeous-Alexander,OKC,68,8.1,29.0,1.01,8.2,2.9,5.8,49.6,50.8,17.3,14.0,15.8,2.9,49.7,82.4
12,Dejounte Murray,ATL,73,7.9,37.5,0.96,7.6,3.3,7.0,47.9,50.4,4.8,8.8,4.8,1.7,45.3,69.6
13,Fred VanVleet,TOR,68,8.1,40.7,0.96,7.7,2.7,6.4,42.3,49.4,10.2,12.2,8.9,2.4,41.4,68.9
14,Tyrese Haliburton,IND,56,8.8,46.9,1.04,9.2,3.3,7.0,47.5,56.1,11.1,13.1,10.1,3.8,44.8,86.5
15,Stephen Curry,GSW,54,7.9,31.0,1.14,9.0,3.2,6.3,50.4,61.7,9.2,13.4,8.5,2.6,46.9,95.8
16,Jrue Holiday,MIL,67,7.2,37.3,1.0,7.1,2.7,5.7,48.4,56.3,7.1,14.8,5.6,0.8,44.1,77.2
17,CJ McCollum,NOP,73,7.1,32.9,0.91,6.5,2.5,5.7,43.2,47.9,9.6,11.8,8.7,2.1,42.2,57.4
18,Anthony Edwards,MIN,77,6.8,27.6,0.9,6.1,2.2,5.3,42.6,47.8,11.2,14.3,10.1,2.9,41.1,54.5
19,Tyler Herro,MIA,66,7.2,35.4,0.93,6.7,2.5,5.8,43.7,50.8,6.4,14.4,6.1,1.3,40.3,64.0
20,Chris Paul,PHX,59,8.1,55.9,0.91,7.3,2.9,6.4,45.2,49.1,8.0,13.1,4.0,0.6,43.2,57.7
21,Anfernee Simons,POR,62,6.9,34.1,1.01,6.9,2.6,5.7,45.1,53.7,6.8,9.9,5.4,0.7,43.5,81.7
22,Jordan Poole,GSW,80,5.9,28.0,0.92,5.4,1.8,4.4,40.8,47.9,11.9,15.1,10.4,2.8,39.9,61.2
23,Kevin Porter Jr.,HOU,58,8.5,42.5,0.83,7.1,2.6,6.2,41.2,46.5,9.8,18.5,9.2,2.6,37.5,40.1
24,Devin Booker,PHX,53,7.5,29.4,1.0,7.5,2.8,6.1,46.7,50.5,13.4,9.6,10.6,3.8,47.4,80.8
25,Terry Rozier,CHA,64,7.3,33.1,0.84,6.2,2.4,6.1,38.7,44.2,7.1,10.5,6.4,1.1,38.1,42.0
26,Jamal Murray,DEN,64,6.2,31.7,0.97,6.1,2.4,5.0,47.5,54.0,7.0,13.0,5.3,0.8,43.9,72.8
27,Franz Wagner,ORL,78,5.3,29.9,0.91,4.9,2.0,4.1,48.9,52.2,7.0,17.0,6.5,0.5,43.9,56.7
28,Paul George,LAC,56,6.9,29.6,0.97,6.6,2.4,5.2,46.2,53.3,9.9,15.8,8.1,1.3,43.1,71.5
29,Jayson Tatum,BOS,73,5.6,20.4,0.9,5.0,1.7,4.5,38.3,45.7,11.3,11.5,9.8,2.7,38.7,53.2
30,Tyrese Maxey,PHI,60,5.9,32.9,1.01,6.0,2.3,4.9,46.3,51.2,11.5,7.9,11.5,2.8,46.9,83.0
31,Jaden Ivey,DET,72,6.7,36.6,0.74,5.0,1.8,4.8,37.2,40.7,12.2,19.6,10.3,2.9,34.9,24.4
32,Josh Giddey,OKC,76,5.4,29.5,0.82,4.4,2.0,4.3,46.6,46.8,7.1,16.5,7.1,3.2,40.8,36.2
33,Jimmy Butler,MIA,64,4.8,24.9,1.09,5.2,1.8,3.6,49.1,49.6,22.0,7.2,17.8,4.9,53.6,91.7
34,Jordan Clarkson,UTA,61,5.9,27.6,0.91,5.4,2.0,4.4,45.1,50.8,9.4,17.7,8.6,0.8,41.6,57.1
35,Immanuel Quickley,NYK,79,4.1,30.2,0.99,4.1,1.5,3.3,45.1,50.6,14.1,9.2,13.1,4.0,45.9,76.9
36,James Harden,PHI,58,6.2,30.3,0.9,5.6,1.7,4.1,42.1,50.0,13.2,21.3,10.6,1.7,39.5,55.1
37,Killian Hayes,DET,74,5.7,43.3,0.76,4.4,1.8,4.6,39.7,41.9,5.4,15.5,4.5,0.9,36.0,27.2
38,Tre Jones,SAS,66,5.5,40.4,0.88,4.9,2.0,4.5,45.0,45.8,8.3,10.5,7.4,1.4,44.1,50.6
39,D'Angelo Russell,MIN,54,6.0,34.1,0.97,5.8,2.1,4.4,47.7,54.3,11.2,17.1,7.8,1.2,44.4,73.1
40,Bradley Beal,WAS,50,6.6,29.8,0.94,6.2,2.4,5.0,48.2,51.4,10.5,16.3,10.2,2.7,44.3,65.4
41,Malcolm Brogdon,BOS,67,4.5,33.0,1.01,4.5,1.6,3.7,43.7,52.2,10.3,10.3,9.0,2.0,43.5,81.4
42,T.J. McConnell,IND,75,4.4,48.2,0.91,4.0,1.8,3.5,51.1,52.1,6.9,16.9,6.0,3.3,44.0,56.1
43,Dennis Schroder,LAL,66,5.2,39.0,0.89,4.6,1.7,3.8,44.0,45.0,14.1,13.8,12.1,2.4,44.4,51.6
44,LaMelo Ball,CHA,36,10.2,40.7,0.81,8.3,3.0,7.9,38.5,45.6,6.6,16.7,4.1,0.5,35.8,34.6
45,Paolo Banchero,ORL,72,4.8,22.3,0.85,4.1,1.5,3.6,41.0,44.1,15.9,14.1,14.7,3.7,41.8,44.6
46,Pascal Siakam,TOR,70,4.5,18.8,0.93,4.2,1.5,3.4,44.1,46.6,15.6,11.4,14.3,2.5,46.3,64.6
47,Cole Anthony,ORL,59,4.8,38.2,1.02,4.9,1.9,3.8,50.7,53.7,10.5,11.9,9.5,2.1,48.8,84.6
48,Jaylen Brown,BOS,67,4.3,16.8,0.98,4.2,1.5,3.2,47.0,53.7,11.4,15.9,10.7,1.7,44.3,75.3
49,Brandon Ingram,NOP,43,6.7,27.5,0.96,6.4,2.5,5.1,48.0,49.5,12.9,12.6,11.9,2.8,47.2,70.8
50,Tyus Jones,MEM,79,4.0,38.7,0.88,3.5,1.6,3.4,45.4,47.6,3.8,11.1,3.5,1.0,41.9,48.4
51,Kawhi Leonard,LAC,50,4.7,22.8,1.16,5.4,2.0,3.7,54.1,58.4,14.1,10.7,11.5,3.8,53.0,96.8
52,LeBron James,LAL,53,5.6,20.2,0.91,5.1,1.9,4.2,45.7,51.1,10.4,17.5,10.1,3.0,41.4,55.8
53,Keldon Johnson,SAS,63,4.5,20.8,0.91,4.1,1.6,3.5,46.6,48.9,13.3,14.0,12.9,3.8,44.8,59.0
54,RJ Barrett,NYK,71,4.2,20.5,0.85,3.6,1.3,3.0,43.1,43.8,17.0,15.7,15.7,4.7,42.3,43.6
55,Kyrie Irving,BKN,40,6.0,24.7,1.02,6.2,2.4,5.3,44.8,52.9,6.6,8.3,6.2,2.1,43.6,84.9
56,Markelle Fultz,ORL,58,4.7,31.2,0.89,4.2,1.8,3.6,51.2,51.9,7.8,17.0,7.4,1.5,45.6,52.9
57,Jalen Williams,OKC,75,3.5,26.0,0.92,3.2,1.3,2.8,47.4,48.6,10.8,12.0,9.7,3.5,45.2,59.9
58,Norman Powell,LAC,58,3.9,25.3,1.04,4.1,1.3,2.8,45.1,50.0,18.1,11.1,15.5,1.8,49.1,86.2
59,Talen Horton-Tucker,UTA,65,4.5,36.1,0.8,3.6,1.4,3.3,42.3,44.7,11.3,17.2,11.0,2.4,39.9,34.3
60,Alec Burks,DET,51,4.5,39.2,0.98,4.5,1.5,3.6,41.1,48.6,12.1,9.5,12.1,2.2,42.7,74.0
61,Spencer Dinwiddie,DAL,53,4.0,24.4,1.06,4.3,1.6,3.2,49.4,57.1,12.7,11.7,12.7,4.2,47.4,88.8
62,Monte Morris,WAS,62,3.5,36.3,1.02,3.6,1.5,3.2,49.0,53.3,4.5,8.2,4.5,1.8,46.4,83.7
63,Giannis Antetokounmpo,MIL,63,3.3,11.3,1.05,3.5,1.3,2.3,54.5,56.6,24.6,12.3,23.7,6.2,52.6,87.8
64,Kyle Kuzma,WAS,64,4.1,18.2,0.83,3.4,1.4,3.2,43.4,46.6,8.4,15.7,7.7,2.3,39.5,37.5
65,Bennedict Mathurin,IND,76,3.1,19.0,0.86,2.7,0.9,2.3,38.9,42.0,17.3,13.1,16.5,4.2,40.9,45.8
66,Derrick White,BOS,80,2.6,23.2,0.95,2.5,0.9,2.0,43.7,50.6,13.2,15.6,12.7,3.3,42.5,68.3
67,Mike Conley,UTA,43,5.2,46.2,0.9,4.7,1.6,3.8,41.5,48.8,10.7,18.3,9.4,2.2,38.8,54.8
68,Malik Monk,SAC,76,2.8,21.3,0.91,2.6,0.9,1.9,45.9,52.4,12.0,22.2,9.3,1.9,41.2,58.3
69,Russell Westbrook,LAL,52,5.0,25.5,0.75,3.8,1.5,3.4,43.5,47.5,8.5,25.0,7.7,1.9,35.8,25.5
70,Desmond Bane,MEM,57,3.5,17.6,0.95,3.3,1.3,2.8,47.5,53.2,7.1,15.2,6.1,2.0,42.9,67.6
71,Devin Vassell,SAS,39,4.7,26.5,1.02,4.8,2.0,4.0,50.3,54.1,6.0,9.8,6.0,1.6,47.5,83.3
72,Dillon Brooks,MEM,72,3.4,21.5,0.76,2.6,1.1,2.9,36.4,39.7,6.5,9.8,6.1,1.6,35.5,27.6
73,Austin Reaves,LAL,62,2.8,25.8,1.05,2.9,0.9,1.7,53.8,58.0,22.5,21.4,20.8,5.8,49.7,86.9
74,Luguentz Dort,OKC,74,2.5,17.3,0.96,2.4,0.9,2.0,44.1,48.3,14.4,11.8,13.4,3.7,44.9,70.5
75,Caris LeVert,CLE,75,3.1,24.9,0.76,2.4,0.9,2.4,39.4,44.7,6.9,16.7,6.9,1.3,35.2,28.2
76,Gordon Hayward,CHA,50,4.1,27.3,0.85,3.5,1.4,3.2,44.0,46.5,10.3,16.2,9.3,4.4,40.2,44.2
77,Cameron Payne,PHX,47,4.7,40.0,0.8,3.7,1.6,4.0,40.9,43.8,4.1,11.0,4.6,0.5,38.4,32.4
78,Andrew Nembhard,IND,73,3.4,32.2,0.7,2.4,1.1,2.7,38.5,40.5,3.6,16.6,2.4,1.2,33.6,20.5
79,Kevin Durant,BKN,39,3.7,14.8,1.19,4.4,1.6,2.7,59.0,64.8,15.9,17.9,15.2,6.2,52.4,97.8
80,Gabe Vincent,MIA,66,3.0,28.9,0.88,2.6,1.0,2.3,43.1,49.7,6.2,16.4,6.2,1.0,39.0,50.0
81,Eric Gordon,HOU,47,3.7,28.4,0.98,3.6,1.3,2.6,48.4,54.5,13.9,19.1,12.7,3.5,43.9,73.7
82,Jaylen Nowell,MIN,65,2.8,24.9,0.93,2.6,1.1,2.5,42.9,48.4,6.0,6.6,4.9,1.1,42.9,63.0
83,Mikal Bridges,BKN,25,6.6,27.9,1.01,6.7,2.4,4.9,48.8,50.0,18.1,13.3,15.7,5.4,48.2,81.1
84,Bojan Bogdanovic,DET,59,3.2,16.4,0.88,2.8,1.0,2.3,44.2,47.8,10.7,17.1,7.0,1.6,41.2,50.3
85,Bones Hyland,DEN,43,4.3,34.3,0.9,3.8,1.4,3.4,40.5,49.0,6.6,13.7,5.5,1.1,38.3,53.5
86,Kelly Oubre Jr.,CHA,48,3.5,17.6,0.94,3.3,1.3,3.0,41.8,45.5,14.1,5.9,14.1,5.9,43.5,67.0
87,Reggie Jackson,LAC,52,3.8,31.7,0.79,3.0,1.2,3.1,40.0,42.2,7.0,14.0,7.0,2.0,37.0,31.1
88,Tre Mann,OKC,66,3.1,36.5,0.77,2.4,0.9,2.7,34.9,41.1,4.4,9.9,4.4,0.5,34.0,28.8
89,Gary Trent Jr.,TOR,64,2.8,17.2,0.84,2.4,0.9,2.4,36.8,40.3,8.3,7.8,8.3,2.2,37.8,40.7
90,Shake Milton,PHI,74,2.4,30.0,0.83,2.0,0.9,1.9,45.3,46.8,7.7,17.7,7.7,2.2,40.3,39.4
91,Marcus Smart,BOS,61,2.4,18.4,1.02,2.5,0.9,1.7,51.0,58.7,11.6,19.7,10.2,2.0,45.6,84.0
92,Collin Sexton,UTA,48,3.1,23.5,0.98,3.1,1.0,2.3,45.4,47.2,18.7,12.0,16.7,2.7,48.0,75.0
93,Cam Thomas,BKN,56,3.1,31.6,0.83,2.6,0.9,2.5,35.7,38.9,12.6,9.1,11.4,1.7,38.9,39.7
94,Malaki Branham,SAS,64,2.5,23.7,0.89,2.3,1.0,2.1,49.3,50.7,4.3,14.1,3.7,0.6,43.6,52.2
95,Kyle Lowry,MIA,54,3.0,25.7,0.87,2.6,0.9,2.0,42.7,50.9,12.8,22.6,11.0,3.0,38.4,46.5
96,Khris Middleton,MIL,33,4.3,27.7,0.98,4.2,1.5,3.3,45.9,52.8,8.4,16.8,7.7,1.4,42.0,74.7
97,De'Andre Hunter,ATL,65,2.2,14.6,0.98,2.1,0.8,1.7,46.4,48.7,12.7,10.6,11.3,2.1,47.2,74.4
98,Spencer Dinwiddie,BKN,25,6.8,38.0,0.8,5.4,1.6,4.7,34.7,39.0,17.5,16.4,14.6,2.9,36.8,32.7
99,Kyrie Irving,DAL,20,6.0,25.9,1.13,6.8,2.7,5.0,55.6,62.6,5.9,12.6,5.0,1.7,50.4,95.5
100,Bruce Brown,DEN,79,2.5,21.6,0.69,1.7,0.6,1.8,35.9,36.6,11.3,19.0,10.8,3.1,34.4,18.3
101,Bogdan Bogdanovic,ATL,53,2.8,21.6,0.89,2.5,1.0,2.2,42.9,49.6,5.3,16.6,5.3,0.7,38.4,51.3
102,Cory Joseph,DET,60,2.8,40.7,0.78,2.2,0.8,2.2,37.7,42.3,8.4,15.0,7.8,1.2,35.9,29.8
103,Cade Cunningham,DET,12,11.3,47.9,0.96,10.8,4.8,10.1,47.9,50.4,3.7,8.1,3.0,1.5,45.2,68.6
104,Jose Alvarado,NOP,61,2.8,27.8,0.76,2.1,0.9,2.0,44.7,45.1,7.1,20.7,6.5,0.6,39.1,26.9
105,Julius Randle,NYK,77,1.6,6.7,0.99,1.6,0.5,1.2,40.0,49.5,17.6,10.4,16.8,4.0,43.2,76.6
106,Mikal Bridges,PHX,56,2.3,14.0,0.98,2.2,0.9,1.8,49.0,50.5,13.4,12.6,12.6,3.9,46.5,73.4
107,Seth Curry,BKN,60,1.9,22.5,1.07,2.0,0.8,1.6,47.9,56.8,7.0,13.0,7.0,3.5,43.5,90.7
108,Lonnie Walker IV,LAL,55,2.3,20.1,0.98,2.2,0.8,1.9,43.0,46.3,10.5,4.8,10.5,1.6,46.0,75.6
109,Jevon Carter,MIL,79,1.9,24.1,0.79,1.5,0.7,1.6,41.9,46.1,1.3,14.9,0.6,0.0,36.4,32.1
110,Jordan Goodwin,WAS,60,2.5,36.2,0.81,2.0,0.9,2.0,43.4,44.3,8.1,14.1,8.1,4.0,38.3,34.9
111,Victor Oladipo,MIA,40,3.8,31.5,0.8,3.0,1.2,2.8,42.0,47.8,6.0,21.2,4.6,1.3,35.8,33.7
112,Jalen Suggs,ORL,51,2.6,23.2,0.9,2.4,0.9,1.9,49.0,57.8,6.8,22.6,4.5,1.5,39.1,55.4
113,De'Anthony Melton,PHI,77,1.8,17.4,0.85,1.5,0.6,1.4,41.8,50.0,4.3,15.9,3.6,0.0,36.2,43.9
114,Malik Beasley,UTA,55,2.1,15.6,0.97,2.0,0.7,1.9,39.0,50.5,3.4,6.9,3.4,0.9,37.9,71.2
115,Duane Washington Jr.,PHX,31,4.2,43.1,0.84,3.5,1.4,3.5,41.1,46.7,5.4,13.2,5.4,1.6,37.2,40.4
116,Delon Wright,WAS,49,2.4,34.1,0.89,2.2,0.9,1.9,45.7,51.1,6.7,16.8,6.7,2.5,40.3,52.6
