,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Nikola Jokic,DEN,67,5.3,25.2,1.23,6.5,2.4,3.7,65.5,65.5,21.8,15.0,19.2,7.1,60.5,94.9
1,Joel Embiid,PHI,63,4.6,16.0,1.14,5.2,1.6,2.9,54.1,54.1,28.0,12.8,23.9,5.2,56.7,84.6
2,Jonas Valanciunas,NOP,75,3.8,27.7,0.99,3.8,1.4,2.5,55.0,55.0,18.5,19.6,16.8,4.9,50.3,55.8
3,Nikola Vucevic,CHI,77,3.5,20.8,1.04,3.6,1.6,2.8,54.8,54.8,9.8,9.8,6.8,1.9,52.3,67.9
4,Luka Doncic,DAL,63,3.7,12.0,1.13,4.1,1.4,2.6,54.8,54.8,26.1,6.1,25.7,5.2,59.6,83.8
5,Kristaps Porzingis,WAS,65,3.4,16.6,1.18,4.0,1.4,2.5,58.0,58.0,23.2,9.5,20.9,6.4,59.5,87.8
6,Deandre Ayton,PHX,64,3.8,23.3,0.95,3.7,1.6,3.2,51.0,51.0,6.5,10.2,5.7,0.4,48.8,51.3
7,Alperen Sengun,HOU,71,3.0,20.2,1.0,3.0,1.2,2.2,56.8,56.8,14.2,14.7,10.9,2.4,52.1,62.2
8,Anthony Davis,LAL,51,3.8,16.5,1.04,4.0,1.4,2.9,48.7,48.7,20.5,6.7,18.5,4.6,52.8,67.3
9,Giannis Antetokounmpo,MIL,61,3.3,11.3,0.93,3.1,1.2,2.3,52.9,52.9,18.1,17.2,15.2,3.4,48.5,45.5
10,Domantas Sabonis,SAC,75,2.5,14.7,0.98,2.5,1.0,1.9,55.4,55.4,12.0,16.8,9.9,1.6,50.8,53.8
11,DeMar DeRozan,CHI,70,1.9,8.4,1.31,2.5,0.9,1.5,60.4,60.4,27.6,5.2,27.6,11.9,63.4,96.8
12,Jusuf Nurkic,POR,52,3.8,27.9,0.89,3.3,1.3,2.7,48.9,48.9,16.4,15.9,16.4,4.6,46.7,35.3
13,Bobby Portis,MIL,66,2.5,19.0,1.0,2.5,1.1,2.2,52.4,52.4,7.2,8.4,5.4,1.8,50.6,60.0
14,Pascal Siakam,TOR,67,2.5,10.4,0.98,2.4,0.9,1.9,48.4,48.4,18.0,8.4,16.8,1.8,51.5,54.5
15,Bam Adebayo,MIA,72,2.4,12.0,0.94,2.3,0.9,1.8,51.1,51.1,10.3,14.9,10.3,0.6,48.3,46.8
16,Zach Collins,SAS,61,2.5,21.5,1.05,2.6,1.0,1.8,52.3,52.3,19.1,11.8,15.1,3.9,53.3,70.3
17,Jaren Jackson Jr.,MEM,59,2.6,16.1,1.03,2.7,1.1,2.0,56.4,56.4,11.6,14.8,11.6,1.9,52.3,64.7
18,Myles Turner,IND,62,2.2,14.1,1.11,2.4,0.9,1.6,55.9,55.9,19.3,9.6,16.3,4.4,57.0,80.0
19,Julius Randle,NYK,77,2.2,8.9,0.9,1.9,0.7,1.4,48.6,48.6,19.9,18.7,16.9,4.2,47.0,38.5
20,Brook Lopez,MIL,75,1.8,13.3,1.07,1.9,0.8,1.4,55.8,55.8,16.1,13.1,14.6,5.8,52.6,73.1
21,Aaron Gordon,DEN,65,2.1,14.5,1.02,2.2,0.8,1.5,52.6,52.6,26.1,10.1,22.5,6.5,53.6,63.5
22,John Collins,ATL,67,2.1,17.2,0.99,2.1,0.9,1.7,52.2,52.2,9.4,10.1,9.4,2.2,49.6,57.1
23,Jayson Tatum,BOS,72,1.4,5.3,1.22,1.8,0.6,1.0,55.6,55.6,28.8,5.8,28.8,4.8,61.5,92.9
24,LeBron James,LAL,50,2.7,9.7,0.94,2.5,1.1,2.1,50.0,50.0,13.3,14.1,13.3,5.9,45.9,48.1
25,Scottie Barnes,TOR,72,1.9,11.4,0.91,1.7,0.7,1.5,44.1,44.1,14.5,6.5,12.3,1.4,47.8,39.7
26,Ivica Zubac,LAC,73,1.5,15.7,1.11,1.7,0.7,1.1,60.0,60.0,17.1,12.6,14.4,1.8,57.7,78.2
27,Tobias Harris,PHI,71,1.5,11.2,1.1,1.7,0.7,1.3,55.8,55.8,9.3,6.5,7.4,3.7,54.6,76.9
28,Jimmy Butler,MIA,62,2.0,10.6,0.94,1.9,0.7,1.6,46.4,46.4,19.0,11.1,18.3,7.1,47.6,49.4
29,Christian Wood,DAL,65,1.7,11.4,1.04,1.8,0.7,1.2,60.0,60.0,17.1,17.1,14.4,1.8,55.9,68.6
30,Zion Williamson,NOP,29,3.8,16.4,0.99,3.8,1.4,2.6,53.3,53.3,23.4,16.2,19.8,7.2,51.4,56.4
31,Paolo Banchero,ORL,70,1.6,7.2,0.97,1.5,0.6,1.1,51.3,51.3,15.6,12.8,14.7,1.8,50.5,53.2
32,Evan Mobley,CLE,76,1.8,11.3,0.79,1.4,0.5,1.3,39.2,39.2,17.0,11.9,14.8,0.7,41.5,17.3
33,Jerami Grant,POR,63,1.7,9.2,0.95,1.6,0.6,1.2,50.0,50.0,16.7,14.8,14.8,3.7,48.1,50.6
34,Shai Gilgeous-Alexander,OKC,65,1.3,4.7,1.13,1.5,0.5,0.9,53.4,53.4,24.7,10.6,22.4,3.5,57.6,82.1
35,Kawhi Leonard,LAC,49,1.8,9.0,1.03,1.9,0.7,1.4,49.3,49.3,15.6,6.7,14.4,1.1,53.3,65.4
36,Jock Landale,PHX,65,1.2,19.0,1.18,1.4,0.6,0.9,63.2,63.2,21.8,11.5,16.7,6.4,59.0,88.5
37,Kevin Durant,BKN,39,2.1,8.2,1.15,2.4,0.9,1.4,63.0,63.0,17.5,18.8,15.0,3.8,56.3,85.9
38,Rudy Gobert,MIN,66,1.2,9.8,1.04,1.2,0.3,0.5,63.9,63.9,40.3,18.2,29.9,5.2,59.7,66.7
39,Marcus Morris Sr.,LAC,65,1.2,11.0,0.86,1.1,0.4,1.0,43.9,43.9,12.3,12.3,11.1,6.2,40.7,28.2
40,Lauri Markkanen,UTA,65,1.3,6.0,0.83,1.1,0.4,0.9,43.1,43.1,16.7,15.5,13.1,2.4,42.9,25.6
41,Paul George,LAC,56,1.1,4.8,1.08,1.2,0.5,1.0,55.6,55.6,7.9,7.9,6.3,1.6,54.0,74.4
42,Mason Plumlee,CHA,56,1.1,10.1,1.08,1.2,0.4,0.7,59.0,59.0,30.0,10.0,25.0,5.0,58.3,75.0
43,P.J. Washington,CHA,73,0.9,5.9,0.94,0.9,0.4,0.8,48.3,48.3,14.5,8.7,13.0,7.2,46.4,48.7
44,Devin Booker,PHX,50,1.0,4.0,1.22,1.2,0.5,0.8,61.0,61.0,13.7,9.8,7.8,3.9,58.8,91.7
45,Jakob Poeltl,SAS,46,1.5,13.0,0.89,1.3,0.6,1.2,51.9,51.9,8.6,17.1,8.6,2.9,42.9,32.7
46,Harrison Barnes,SAC,77,0.6,4.9,1.22,0.8,0.2,0.4,58.1,58.1,36.7,6.1,24.5,6.1,65.3,93.6
47,Jalen Brunson,NYK,67,0.9,4.2,0.97,0.9,0.4,0.8,48.1,48.1,8.1,6.5,8.1,1.6,48.4,52.6
48,Marvin Bagley III,DET,39,1.9,17.2,0.78,1.5,0.7,1.6,41.9,41.9,6.6,11.8,5.3,0.0,39.5,16.7
49,Jrue Holiday,MIL,64,0.9,4.6,1.02,0.9,0.4,0.7,50.0,50.0,12.3,10.5,12.3,3.5,49.1,62.8
50,Brandon Ingram,NOP,41,1.4,6.0,0.98,1.4,0.6,1.2,46.9,46.9,13.6,6.8,13.6,3.4,47.5,55.1
51,Jabari Smith Jr.,HOU,75,0.9,6.5,0.87,0.8,0.3,0.7,48.0,48.0,9.0,16.4,7.5,0.0,44.8,28.8
52,Montrezl Harrell,PHI,53,0.9,19.1,1.14,1.1,0.5,0.8,58.5,58.5,14.3,6.1,12.2,4.1,57.1,85.3
53,Russell Westbrook,LAL,52,0.9,4.5,1.11,1.0,0.4,0.8,52.5,52.5,13.0,4.3,13.0,4.3,54.3,78.8
54,Jamal Murray,DEN,62,0.9,4.5,0.93,0.8,0.3,0.7,45.7,45.7,10.9,5.5,9.1,0.0,49.1,44.9
55,RJ Barrett,NYK,71,0.9,4.6,0.76,0.7,0.3,0.7,37.7,37.7,13.4,9.0,13.4,1.5,40.3,14.7
56,Wendell Carter Jr.,ORL,54,1.0,6.6,0.92,0.9,0.3,0.6,54.5,54.5,19.2,19.2,9.6,1.9,48.1,43.9
