,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Kevin Huerter,SAC,69,3.2,24.1,1.17,3.8,1.4,2.8,48.5,64.4,4.9,8.9,4.0,0.4,45.1,84.2
1,Jordan Poole,GSW,77,2.2,10.4,1.08,2.4,0.8,1.7,45.9,56.4,10.7,11.9,8.3,1.8,45.2,72.1
2,Jalen Green,HOU,70,2.3,9.9,1.09,2.5,0.9,1.9,46.3,57.0,7.0,8.9,7.0,1.9,44.9,72.8
3,Stephen Curry,GSW,51,2.7,10.5,1.23,3.3,1.1,2.3,47.0,63.5,8.8,10.3,8.1,3.7,44.9,88.7
4,Jamal Murray,DEN,61,2.5,12.5,1.09,2.7,1.0,2.2,45.9,55.2,7.9,5.3,4.6,2.0,46.7,74.3
5,Tyler Herro,MIA,62,2.6,12.8,0.98,2.6,1.0,2.2,44.5,52.9,6.2,11.7,5.6,2.5,41.4,58.1
6,CJ McCollum,NOP,69,2.1,9.8,1.03,2.2,0.8,1.7,46.6,55.2,10.2,15.0,8.8,4.1,42.9,66.8
7,Damian Lillard,POR,58,2.1,7.4,1.15,2.4,0.7,1.6,41.8,53.8,15.7,9.9,11.6,0.8,46.3,81.5
8,Keegan Murray,SAC,73,1.6,14.8,1.11,1.8,0.6,1.4,44.8,61.0,1.7,9.3,1.7,0.0,41.5,76.6
9,Keldon Johnson,SAS,61,2.3,10.5,0.94,2.1,0.7,1.8,40.0,45.5,15.1,9.4,15.1,3.6,43.2,52.5
10,Desmond Bane,MEM,53,2.2,11.4,1.07,2.4,0.9,1.9,48.0,56.0,7.6,9.2,6.7,0.8,47.1,69.8
11,De'Aaron Fox,SAC,67,1.7,7.1,1.12,1.9,0.7,1.5,49.5,56.6,7.1,4.5,6.3,0.0,50.9,78.5
12,Buddy Hield,IND,75,1.5,9.6,1.05,1.6,0.6,1.2,46.2,57.5,4.5,12.6,4.5,0.9,42.3,68.3
13,Klay Thompson,GSW,65,2.0,9.9,0.87,1.8,0.7,1.8,37.8,47.5,2.3,9.8,2.3,1.5,34.6,37.7
14,Bradley Beal,WAS,50,2.0,8.8,1.15,2.3,0.9,1.6,58.0,62.3,11.2,7.1,12.2,2.0,55.1,82.3
15,Terry Rozier,CHA,64,1.5,6.6,1.15,1.7,0.6,1.2,54.7,64.7,5.4,14.0,3.2,0.0,49.5,81.9
16,RJ Barrett,NYK,69,1.4,6.9,1.09,1.6,0.6,1.1,51.3,56.6,15.3,10.2,15.3,3.1,52.0,74.0
17,Malik Monk,SAC,72,1.6,11.7,0.93,1.4,0.6,1.3,44.6,52.2,4.5,15.2,4.5,1.8,39.3,47.7
18,Franz Wagner,ORL,75,1.6,9.0,0.86,1.4,0.5,1.3,35.6,40.1,10.7,8.3,9.1,2.5,38.0,35.5
19,Donovan Mitchell,CLE,65,1.6,6.6,0.96,1.6,0.5,1.4,37.8,45.6,9.3,7.5,7.5,1.9,39.3,55.5
20,Anfernee Simons,POR,62,1.2,6.1,1.34,1.6,0.6,1.1,53.7,68.7,5.3,6.6,3.9,0.0,52.6,95.1
21,Harrison Barnes,SAC,75,1.2,9.4,1.08,1.3,0.4,0.9,42.9,51.4,18.5,7.6,18.5,3.3,46.7,70.2
22,Darius Garland,CLE,66,1.3,6.2,1.08,1.4,0.5,1.0,47.8,55.1,11.5,11.5,10.3,2.3,47.1,71.7
