,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Trae Young,ATL,66,12.8,47.1,0.94,12.1,4.1,9.4,43.6,48.9,13.6,15.6,9.6,2.1,43.0,66.1
1,Damian Lillard,POR,58,11.1,39.6,1.13,12.5,3.8,7.9,47.6,56.7,18.5,12.7,15.1,3.3,49.2,95.3
2,DeMar DeRozan,CHI,66,9.7,42.2,1.08,10.5,4.2,7.7,54.3,54.8,14.1,10.3,13.8,3.9,53.1,93.0
3,Ja Morant,MEM,55,13.0,47.8,0.93,12.1,4.4,9.9,44.1,46.9,15.9,10.9,14.8,3.6,45.7,64.3
4,Luka Doncic,DAL,59,10.4,34.2,1.05,11.0,4.0,7.8,51.6,58.2,14.8,14.3,13.3,3.7,48.5,89.4
5,Donovan Mitchell,CLE,63,9.2,36.6,1.11,10.2,3.6,7.4,49.4,58.2,10.7,10.9,8.8,2.1,48.2,94.4
6,Jalen Brunson,NYK,65,9.4,43.3,0.99,9.4,3.5,7.6,46.3,49.7,13.1,9.3,11.9,2.8,47.3,78.1
7,Jalen Green,HOU,68,9.9,42.8,0.85,8.4,2.8,7.3,38.4,43.4,14.3,13.9,13.6,2.5,39.6,45.8
8,De'Aaron Fox,SAC,66,8.4,36.0,1.02,8.6,3.3,6.5,50.8,53.6,13.3,12.2,12.1,2.5,49.3,85.4
9,Darius Garland,CLE,64,8.8,41.7,0.96,8.4,3.2,6.8,46.7,52.1,10.3,14.4,7.8,1.6,44.2,68.4
10,Zach LaVine,CHI,69,8.2,35.4,0.94,7.7,2.8,6.5,42.6,48.6,10.7,11.5,9.6,2.3,42.5,65.8
11,Shai Gilgeous-Alexander,OKC,63,8.1,29.1,1.02,8.2,2.9,5.8,49.7,50.8,17.2,13.9,15.7,3.1,49.7,85.0
12,Tyrese Haliburton,IND,55,8.9,46.8,1.03,9.2,3.3,7.0,47.0,55.7,10.9,13.1,9.9,3.5,44.6,87.4
13,Dejounte Murray,ATL,66,7.9,37.3,0.95,7.5,3.3,7.0,47.6,50.0,4.4,8.6,4.4,1.3,45.1,67.4
14,Fred VanVleet,TOR,62,8.1,40.7,0.95,7.7,2.7,6.5,41.4,48.4,10.3,11.7,8.9,2.0,41.3,66.4
15,Anthony Edwards,MIN,71,7.1,28.7,0.91,6.5,2.4,5.5,43.0,48.3,11.3,14.3,10.1,3.0,41.4,58.8
16,Stephen Curry,GSW,49,7.8,30.8,1.19,9.2,3.2,6.2,52.6,64.7,9.4,13.9,8.7,2.6,48.6,96.7
17,Jrue Holiday,MIL,61,7.2,37.8,1.0,7.3,2.8,5.7,48.6,56.1,7.5,14.3,5.9,0.9,44.6,83.1
18,CJ McCollum,NOP,66,7.3,33.5,0.92,6.7,2.6,5.9,43.8,48.5,9.5,12.2,8.5,2.1,42.4,60.8
19,Anfernee Simons,POR,62,6.9,34.1,1.01,6.9,2.6,5.7,45.1,53.7,6.8,9.9,5.4,0.7,43.5,84.4
20,Tyler Herro,MIA,60,7.3,35.8,0.92,6.7,2.5,5.9,43.1,50.0,6.4,14.2,6.2,1.4,39.8,61.1
21,Jordan Poole,GSW,75,5.9,28.1,0.91,5.3,1.8,4.5,40.9,47.6,11.6,15.4,10.4,2.9,39.5,58.1
22,Terry Rozier,CHA,64,7.3,33.1,0.84,6.2,2.4,6.1,38.7,44.2,7.1,10.5,6.4,1.1,38.1,42.5
23,Chris Paul,PHX,52,8.2,56.6,0.9,7.4,2.9,6.5,44.9,48.8,8.5,13.4,4.0,0.7,43.0,57.5
24,Paul George,LAC,56,6.9,29.6,0.97,6.6,2.4,5.2,46.2,53.3,9.9,15.8,8.1,1.3,43.1,71.1
25,Franz Wagner,ORL,73,5.5,30.7,0.92,5.0,2.1,4.2,49.5,53.0,7.0,17.0,6.5,0.5,44.4,61.5
26,Jayson Tatum,BOS,69,5.8,21.0,0.89,5.2,1.8,4.6,38.1,45.5,11.5,11.5,10.0,2.7,38.7,54.5
27,Kevin Porter Jr.,HOU,52,8.6,43.3,0.8,6.9,2.5,6.3,39.3,44.0,10.3,18.8,9.6,2.5,36.4,32.9
28,Jamal Murray,DEN,59,6.2,31.3,0.96,6.0,2.4,5.1,46.8,52.8,7.1,12.0,5.2,0.8,43.7,69.4
29,Devin Booker,PHX,46,7.6,29.7,1.0,7.6,2.9,6.2,46.7,50.7,12.6,9.7,10.3,3.7,46.9,79.1
30,Jordan Clarkson,UTA,61,5.9,27.6,0.91,5.4,2.0,4.4,45.1,50.8,9.4,17.7,8.6,0.8,41.6,59.1
31,D'Angelo Russell,MIN,54,6.0,34.1,0.97,5.8,2.1,4.4,47.7,54.3,11.2,17.1,7.8,1.2,44.4,73.8
32,Jaden Ivey,DET,66,6.4,35.7,0.74,4.7,1.7,4.5,37.4,40.4,13.1,19.2,10.9,2.9,35.6,23.9
33,Bradley Beal,WAS,50,6.6,29.8,0.94,6.2,2.4,5.0,48.2,51.4,10.5,16.3,10.2,2.7,44.3,65.1
34,Tyrese Maxey,PHI,54,5.8,31.9,0.98,5.7,2.1,4.8,44.4,48.1,12.5,7.0,12.5,3.2,46.0,75.1
35,LaMelo Ball,CHA,36,10.2,40.7,0.81,8.3,3.0,7.9,38.5,45.6,6.6,16.7,4.1,0.5,35.8,35.9
36,Jimmy Butler,MIA,59,4.7,24.5,1.06,5.0,1.7,3.6,48.4,48.8,20.8,7.5,16.8,4.7,52.3,90.7
37,Josh Giddey,OKC,69,5.3,29.3,0.81,4.3,1.9,4.2,46.4,46.5,6.3,17.1,6.3,3.0,39.9,35.5
38,Tre Jones,SAS,60,5.6,40.9,0.88,4.9,2.1,4.6,44.7,45.5,8.4,10.5,7.5,1.2,44.0,50.2
39,James Harden,PHI,53,6.2,30.1,0.89,5.5,1.7,4.2,41.4,49.3,13.1,21.6,11.3,1.8,38.7,53.2
40,Immanuel Quickley,NYK,74,4.0,30.8,0.97,3.9,1.4,3.3,44.4,49.6,13.4,9.7,12.7,3.7,45.2,73.4
41,Killian Hayes,DET,68,5.7,43.2,0.75,4.3,1.8,4.5,39.5,41.7,4.9,16.3,4.1,1.0,35.4,24.3
42,Paolo Banchero,ORL,67,5.0,23.3,0.85,4.3,1.5,3.7,40.8,43.8,15.7,13.9,14.5,3.9,41.5,44.2
43,Pascal Siakam,TOR,64,4.7,19.4,0.95,4.4,1.6,3.5,44.9,47.6,15.8,11.4,14.4,2.7,47.0,66.8
44,Dennis Schroder,LAL,60,5.2,38.9,0.89,4.7,1.7,3.9,44.6,45.7,13.4,14.4,11.5,2.6,44.1,53.5
45,Jaylen Brown,BOS,62,4.2,16.6,1.01,4.3,1.5,3.1,47.7,54.7,12.6,15.6,11.8,1.9,45.4,83.7
46,Tyus Jones,MEM,73,4.0,39.1,0.89,3.6,1.6,3.5,46.1,48.4,3.7,11.2,3.7,1.0,42.4,53.8
47,Keldon Johnson,SAS,61,4.6,21.1,0.93,4.2,1.7,3.5,47.6,50.0,13.3,14.3,12.9,3.6,45.5,62.5
