,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Trae Young,ATL,71,12.7,47.1,0.94,11.9,4.0,9.3,43.2,48.3,13.7,15.4,9.6,2.1,42.9,64.6
1,DeMar DeRozan,CHI,72,9.5,41.9,1.07,10.2,4.1,7.6,53.7,54.2,14.3,10.2,13.8,4.2,52.5,90.4
2,Damian Lillard,POR,58,11.1,39.6,1.13,12.5,3.8,7.9,47.6,56.7,18.5,12.7,15.1,3.3,49.2,94.5
3,Donovan Mitchell,CLE,68,9.3,36.8,1.13,10.6,3.8,7.5,50.6,59.6,10.4,11.2,8.7,1.9,49.0,94.9
4,Ja Morant,MEM,60,12.9,47.8,0.92,11.9,4.3,9.8,44.3,46.9,15.5,11.6,14.6,3.6,45.3,62.7
5,Luka Doncic,DAL,64,10.4,34.2,1.07,11.1,4.0,7.8,52.2,59.2,14.3,14.6,13.0,3.8,48.6,90.0
6,Jalen Brunson,NYK,68,9.5,43.3,1.01,9.6,3.6,7.7,47.3,50.9,13.0,9.1,11.9,2.9,48.1,81.7
7,Jalen Green,HOU,74,9.9,43.0,0.87,8.6,2.9,7.4,38.7,43.9,14.7,13.5,13.7,2.4,40.1,46.8
8,De'Aaron Fox,SAC,71,8.4,36.1,1.01,8.5,3.3,6.5,50.4,53.1,13.7,12.0,12.0,2.5,49.3,81.0
9,Darius Garland,CLE,69,8.8,41.6,0.95,8.3,3.1,6.8,45.9,51.1,10.2,14.0,7.9,1.5,43.8,67.2
10,Zach LaVine,CHI,75,8.1,35.3,0.94,7.6,2.8,6.5,42.8,48.7,10.5,11.5,9.5,2.1,42.5,66.6
11,Shai Gilgeous-Alexander,OKC,67,8.1,29.1,1.02,8.2,2.9,5.8,49.7,50.9,17.1,14.0,15.7,2.9,49.7,83.3
12,Dejounte Murray,ATL,72,7.9,37.5,0.97,7.7,3.4,7.0,48.1,50.6,4.9,8.6,4.9,1.8,45.6,71.1
13,Fred VanVleet,TOR,67,8.1,40.6,0.96,7.8,2.7,6.4,42.4,49.4,10.4,12.2,8.9,2.4,41.6,69.5
14,Tyrese Haliburton,IND,56,8.8,46.9,1.04,9.2,3.3,7.0,47.5,56.1,11.1,13.1,10.1,3.8,44.8,87.5
15,Stephen Curry,GSW,54,7.9,30.9,1.15,9.0,3.2,6.3,50.6,61.9,9.2,13.4,8.5,2.6,47.1,95.5
16,Anthony Edwards,MIN,77,6.8,27.6,0.9,6.1,2.2,5.3,42.6,47.8,11.2,14.3,10.1,2.9,41.1,55.0
17,Jrue Holiday,MIL,66,7.2,37.3,0.99,7.1,2.7,5.7,48.1,55.7,7.2,14.4,5.7,0.8,44.1,75.6
18,CJ McCollum,NOP,72,7.1,32.9,0.91,6.5,2.5,5.8,43.4,48.1,9.4,11.7,8.4,2.1,42.2,58.8
19,Tyler Herro,MIA,65,7.2,35.7,0.93,6.7,2.5,5.8,43.7,50.7,6.4,14.3,6.2,1.3,40.3,63.7
20,Anfernee Simons,POR,62,6.9,34.1,1.01,6.9,2.6,5.7,45.1,53.7,6.8,9.9,5.4,0.7,43.5,81.4
21,Jordan Poole,GSW,80,5.9,28.0,0.92,5.4,1.8,4.4,40.8,47.9,11.9,15.1,10.7,2.8,39.9,60.5
22,Chris Paul,PHX,58,8.1,56.5,0.91,7.4,2.9,6.4,45.2,48.9,8.1,13.2,4.0,0.6,43.1,56.6
23,Kevin Porter Jr.,HOU,58,8.5,42.5,0.83,7.1,2.6,6.2,41.2,46.5,9.8,18.5,9.2,2.6,37.5,40.2
24,Devin Booker,PHX,52,7.6,29.7,1.0,7.6,2.9,6.2,46.9,50.6,13.2,9.6,10.6,3.8,47.3,80.1
25,Terry Rozier,CHA,64,7.3,33.1,0.84,6.2,2.4,6.1,38.7,44.2,7.1,10.5,6.4,1.1,38.1,41.8
26,Jamal Murray,DEN,64,6.2,31.7,0.97,6.1,2.4,5.0,47.5,54.0,7.0,13.0,5.3,0.8,43.9,71.7
27,Franz Wagner,ORL,78,5.3,29.9,0.91,4.9,2.0,4.1,48.9,52.2,7.0,17.0,6.5,0.5,43.9,57.2
28,Paul George,LAC,56,6.9,29.6,0.97,6.6,2.4,5.2,46.2,53.3,9.9,15.8,8.1,1.3,43.1,70.7
29,Jayson Tatum,BOS,73,5.6,20.4,0.9,5.0,1.7,4.5,38.3,45.7,11.3,11.5,9.8,2.7,38.7,53.1
30,Tyrese Maxey,PHI,60,5.9,32.9,1.01,6.0,2.3,4.9,46.3,51.2,11.5,7.9,11.5,2.8,46.9,82.6
31,Jaden Ivey,DET,71,6.6,36.3,0.74,4.9,1.8,4.7,37.4,40.9,12.6,19.4,10.6,3.0,35.3,25.1
32,Josh Giddey,OKC,75,5.4,29.8,0.82,4.5,2.0,4.3,46.7,46.9,7.2,16.3,7.2,3.2,41.0,37.0
33,Jordan Clarkson,UTA,61,5.9,27.6,0.91,5.4,2.0,4.4,45.1,50.8,9.4,17.7,8.6,0.8,41.6,57.6
34,Jimmy Butler,MIA,63,4.7,24.8,1.08,5.1,1.8,3.6,49.1,49.6,22.1,7.4,17.7,5.0,53.5,91.6
35,Immanuel Quickley,NYK,78,4.1,30.5,1.0,4.1,1.5,3.3,45.4,50.8,14.0,9.0,13.1,4.0,46.1,79.0
36,Killian Hayes,DET,73,5.8,43.4,0.76,4.4,1.8,4.6,39.6,41.8,5.5,15.7,4.5,1.0,35.9,27.0
37,James Harden,PHI,57,6.2,30.2,0.9,5.5,1.7,4.1,41.7,49.8,13.4,21.4,10.8,1.7,39.3,55.3
38,Tre Jones,SAS,65,5.5,40.8,0.88,4.9,2.1,4.6,45.0,45.8,7.8,10.6,6.9,1.1,43.9,48.9
39,D'Angelo Russell,MIN,54,6.0,34.1,0.97,5.8,2.1,4.4,47.7,54.3,11.2,17.1,7.8,1.2,44.4,72.0
40,Bradley Beal,WAS,50,6.6,29.8,0.94,6.2,2.4,5.0,48.2,51.4,10.5,16.3,10.2,2.7,44.3,65.3
41,Dennis Schroder,LAL,65,5.2,38.9,0.89,4.6,1.7,3.8,44.4,45.4,14.3,14.0,12.2,2.4,44.6,52.7
42,LaMelo Ball,CHA,36,10.2,40.7,0.81,8.3,3.0,7.9,38.5,45.6,6.6,16.7,4.1,0.5,35.8,35.0
43,Paolo Banchero,ORL,72,4.8,22.3,0.85,4.1,1.5,3.6,41.0,44.1,15.9,14.1,14.7,3.7,41.8,44.1
44,Pascal Siakam,TOR,69,4.6,19.0,0.94,4.3,1.5,3.4,44.3,46.8,15.6,11.5,14.3,2.5,46.5,65.0
45,T.J. McConnell,IND,74,4.4,48.1,0.9,4.0,1.8,3.5,50.8,51.7,6.8,16.9,5.8,3.1,43.7,55.9
46,Cole Anthony,ORL,59,4.8,38.2,1.02,4.9,1.9,3.8,50.7,53.7,10.5,11.9,9.5,2.1,48.8,84.9
47,Malcolm Brogdon,BOS,66,4.3,32.4,1.01,4.4,1.6,3.6,43.8,52.3,10.1,10.1,8.7,2.1,43.6,82.3
48,Jaylen Brown,BOS,66,4.2,16.5,1.01,4.2,1.5,3.1,47.8,54.8,11.9,15.5,11.2,1.8,45.3,80.7
49,Tyus Jones,MEM,78,4.0,38.7,0.88,3.5,1.6,3.4,45.3,47.6,3.9,11.0,3.5,1.0,41.9,48.6
50,Brandon Ingram,NOP,42,6.6,27.2,0.96,6.3,2.5,5.1,48.1,49.8,12.7,12.7,11.6,2.9,47.1,70.1
