,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Klay Thompson,GSW,63,6.1,29.4,0.95,5.8,2.0,5.4,37.6,50.7,3.1,8.6,2.9,0.5,36.0,50.2
1,Lauri Markkanen,UTA,64,3.2,14.7,1.1,3.5,1.1,2.7,41.5,52.3,13.8,6.4,13.3,4.4,43.8,74.1
2,Bojan Bogdanovic,DET,59,3.1,16.1,1.17,3.6,1.3,2.6,49.0,59.4,8.2,8.7,6.6,1.6,48.1,83.9
3,Stephen Curry,GSW,49,3.1,12.2,1.01,3.1,1.0,2.5,39.0,52.0,8.6,11.3,7.9,1.3,39.1,65.4
4,Jaylen Brown,BOS,62,2.6,10.2,0.94,2.4,0.9,2.2,41.3,50.4,5.6,9.9,5.6,1.2,39.8,47.3
5,Jordan Poole,GSW,75,2.0,9.4,1.0,2.0,0.6,1.6,37.0,49.6,11.5,10.8,10.8,2.7,38.5,61.5
6,Malik Beasley,UTA,55,2.4,17.8,1.1,2.6,1.0,2.3,41.9,56.2,0.0,2.3,0.0,0.0,40.9,73.7
7,Devin Booker,PHX,46,2.5,9.8,1.2,3.0,1.1,2.0,53.3,60.9,13.8,10.3,13.8,3.4,52.6,86.3
8,Jayson Tatum,BOS,69,2.1,7.5,0.94,1.9,0.7,1.7,38.7,46.2,9.8,9.8,10.5,3.5,38.5,46.3
9,Damian Lillard,POR,58,1.9,6.9,1.12,2.2,0.7,1.8,42.2,57.8,4.5,7.1,3.6,2.7,40.2,77.6
10,Terry Rozier,CHA,64,2.0,9.0,0.85,1.7,0.6,1.8,36.0,42.5,4.7,6.3,4.7,0.8,36.2,27.3
11,CJ McCollum,NOP,66,1.8,8.5,0.87,1.6,0.6,1.7,33.6,41.6,7.4,3.3,7.4,3.3,35.2,31.7
12,Michael Porter Jr.,DEN,56,1.8,12.3,0.97,1.8,0.7,1.7,40.6,49.0,2.9,3.9,2.9,1.0,40.2,52.9
13,Bradley Beal,WAS,50,2.1,9.5,0.93,2.0,0.8,1.6,48.8,51.2,7.5,15.1,6.6,0.0,45.3,45.4
14,Paul George,LAC,56,1.9,8.2,0.93,1.8,0.6,1.7,36.6,45.7,7.5,7.5,6.5,1.9,37.4,40.5
15,Jordan Clarkson,UTA,61,1.9,8.6,0.86,1.6,0.6,1.6,37.5,45.3,7.1,8.8,7.1,1.8,36.3,28.8
16,Desmond Bane,MEM,51,1.9,9.9,0.98,1.9,0.7,1.7,39.5,50.6,5.1,9.2,5.1,2.0,37.8,55.1
17,Donovan Mitchell,CLE,63,1.8,7.3,0.83,1.5,0.6,1.7,34.9,41.0,4.3,3.5,4.3,0.0,36.5,24.4
18,Darius Garland,CLE,64,1.2,5.5,1.27,1.5,0.5,1.0,51.6,64.5,13.5,6.8,13.5,4.1,51.4,93.7
19,Kevin Durant,BKN,39,2.4,9.4,0.99,2.3,1.0,1.9,52.7,53.4,10.9,15.2,9.8,6.5,46.7,55.6
20,Tim Hardaway Jr.,DAL,65,1.1,8.2,1.21,1.4,0.4,1.0,41.3,54.8,13.7,2.7,13.7,2.7,45.2,87.8
21,Max Strus,MIA,72,1.5,12.8,0.83,1.2,0.4,1.4,30.3,41.4,2.8,3.8,2.8,0.0,31.1,24.9
22,Bogdan Bogdanovic,ATL,47,1.8,13.6,1.0,1.8,0.7,1.7,43.2,50.6,2.3,3.5,2.3,0.0,43.0,61.5
23,Kevin Huerter,SAC,67,1.3,9.8,0.98,1.3,0.4,1.2,37.5,50.6,3.4,5.7,2.3,0.0,37.5,54.6
