,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Domantas Sabonis,SAC,77,3.8,21.8,1.32,5.0,1.9,2.8,69.6,69.6,20.6,9.3,19.9,3.4,67.7,52.7
1,Evan Mobley,CLE,78,3.2,20.6,1.48,4.8,2.1,2.8,73.6,73.6,15.1,2.4,15.1,5.2,73.8,84.8
2,Jarrett Allen,CLE,67,4.0,32.7,1.38,5.5,2.4,3.3,71.2,71.2,15.4,4.5,15.0,3.7,69.7,66.5
3,Rudy Gobert,MIN,68,3.4,28.5,1.39,4.7,1.9,2.7,71.3,71.3,21.7,6.5,21.3,7.0,69.1,67.6
4,Nic Claxton,BKN,74,3.2,31.2,1.3,4.2,1.9,2.7,69.0,69.0,13.8,5.4,13.8,4.2,66.5,50.7
5,Bam Adebayo,MIA,73,3.2,15.7,1.21,3.8,1.7,2.7,61.4,61.4,11.7,4.8,11.7,2.2,60.4,32.1
6,Aaron Gordon,DEN,67,2.7,18.0,1.5,4.0,1.8,2.3,80.1,80.1,14.0,3.9,12.9,2.8,77.5,89.4
7,Kevon Looney,GSW,80,2.6,42.6,1.26,3.3,1.4,2.1,64.5,64.5,18.8,3.9,18.4,4.3,66.2,43.2
8,Deandre Ayton,PHX,66,3.0,18.2,1.26,3.8,1.6,2.6,63.5,63.5,11.1,6.1,10.6,3.0,62.1,42.1
9,Ivica Zubac,LAC,73,2.6,26.8,1.28,3.3,1.4,2.1,67.3,67.3,18.4,5.8,18.4,3.2,66.8,47.6
10,Kenyon Martin Jr.,HOU,80,1.9,17.3,1.44,2.8,1.2,1.6,73.6,73.6,17.6,5.2,17.6,7.2,71.9,78.8
11,Walker Kessler,UTA,74,2.1,28.9,1.33,2.8,1.3,1.7,75.2,75.2,12.7,7.6,11.5,2.5,69.4,55.3
12,Onyeka Okongwu,ATL,77,1.9,22.8,1.43,2.7,1.1,1.5,72.3,72.3,16.6,4.8,16.6,3.4,72.4,77.7
13,Nikola Jokic,DEN,68,2.2,10.3,1.42,3.1,1.3,1.9,69.5,69.5,16.3,4.1,15.0,7.5,68.7,73.6
14,Clint Capela,ATL,63,2.3,22.7,1.39,3.2,1.5,2.0,72.7,72.7,9.0,3.5,9.0,1.4,70.8,68.5
15,Jonas Valanciunas,NOP,76,2.0,14.7,1.29,2.6,1.1,1.6,65.6,65.6,13.6,7.1,13.0,1.9,64.9,48.0
16,Brook Lopez,MIL,77,1.8,13.1,1.41,2.5,1.1,1.5,70.6,70.6,16.7,4.3,16.7,7.2,69.6,71.3
17,Drew Eubanks,POR,77,1.9,33.1,1.26,2.4,1.1,1.7,65.9,65.9,8.8,5.4,8.8,2.0,63.3,43.8
18,Anthony Davis,LAL,53,2.3,10.1,1.48,3.5,1.5,2.0,73.3,73.3,16.9,3.2,16.1,4.8,74.2,84.5
19,Daniel Gafford,WAS,76,1.6,23.4,1.46,2.4,1.0,1.3,76.8,76.8,26.0,4.9,26.0,8.1,75.6,82.5
20,Jalen Duren,DET,64,2.1,25.4,1.31,2.8,1.2,1.7,68.8,68.8,16.4,5.2,16.4,3.0,67.9,52.1
21,Mason Plumlee,CHA,56,2.3,21.3,1.38,3.1,1.2,1.6,75.3,75.3,28.3,6.3,27.6,4.7,73.2,64.8
22,Myles Turner,IND,62,1.9,12.4,1.46,2.8,1.1,1.5,73.7,73.7,21.0,5.0,20.2,5.9,73.1,81.7
23,Lauri Markkanen,UTA,66,1.9,8.8,1.34,2.6,1.0,1.6,63.2,63.2,18.3,2.4,16.7,4.8,66.7,57.0
24,Draymond Green,GSW,71,1.8,18.3,1.29,2.4,1.0,1.5,68.5,68.5,12.4,6.2,11.6,2.3,65.9,49.3
25,Scottie Barnes,TOR,74,1.9,11.6,1.17,2.3,0.9,1.6,56.6,56.6,14.0,4.9,14.0,4.2,57.3,24.6
26,Nikola Vucevic,CHI,79,1.5,9.0,1.41,2.1,1.0,1.3,74.5,74.5,8.5,8.5,8.5,4.3,69.2,73.0
27,Jimmy Butler,MIA,63,1.7,9.0,1.51,2.6,0.9,1.3,73.4,73.4,26.9,5.6,25.9,5.6,75.0,90.5
28,Dwight Powell,DAL,74,1.5,27.5,1.42,2.1,0.9,1.2,75.9,75.9,24.1,4.5,24.1,6.3,72.3,74.5
29,Larry Nance Jr.,NOP,62,1.8,30.5,1.38,2.5,1.1,1.6,72.4,72.4,11.5,4.4,11.5,2.7,69.0,65.9
30,Brandon Clarke,MEM,56,2.2,26.8,1.27,2.8,1.3,1.9,66.7,66.7,14.6,3.3,14.6,3.3,63.4,44.1
