,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,77,5.9,24.5,1.06,6.3,2.1,5.3,40.5,54.1,6.8,6.1,6.8,2.4,40.4,60.4
1,Trey Murphy III,NOP,75,5.1,44.5,1.17,5.9,2.0,4.7,42.2,58.1,5.0,2.6,4.7,0.3,43.8,80.9
2,Tim Hardaway Jr.,DAL,69,5.7,41.4,1.11,6.3,2.1,5.4,39.6,55.7,4.1,2.8,4.1,1.5,39.8,70.5
3,P.J. Washington,CHA,73,6.0,37.5,0.93,5.5,2.0,5.4,37.8,48.5,4.1,6.7,4.4,1.1,36.6,30.5
4,Buddy Hield,IND,76,4.4,28.2,1.2,5.2,1.8,4.1,44.7,62.9,1.5,5.4,1.5,0.3,42.9,86.5
5,Max Strus,MIA,76,4.3,38.5,1.19,5.2,1.7,4.0,42.1,60.7,3.3,5.2,3.3,0.6,41.5,84.7
6,Jerami Grant,POR,63,5.7,30.7,1.08,6.2,2.0,5.1,39.0,54.5,6.6,5.8,6.4,1.9,39.6,64.7
7,RJ Barrett,NYK,71,5.8,28.4,0.92,5.4,1.8,5.2,35.1,45.9,8.2,5.1,7.7,1.9,37.3,29.9
8,Kyle Kuzma,WAS,64,6.1,27.2,0.98,6.0,2.1,5.5,37.9,50.9,3.8,6.7,3.8,0.5,37.4,41.1
9,Harrison Barnes,SAC,77,4.4,34.0,1.12,4.9,1.4,3.6,39.1,51.6,16.8,3.5,16.8,1.8,46.5,72.8
10,Michael Porter Jr.,DEN,60,5.0,34.6,1.24,6.3,2.2,4.7,47.5,64.0,3.6,4.0,3.6,1.0,46.9,90.8
11,Jaden McDaniels,MIN,75,5.1,45.2,0.97,5.0,1.8,4.4,42.1,53.4,4.9,11.4,4.7,1.6,39.0,39.6
12,Jayson Tatum,BOS,72,4.1,15.1,1.24,5.1,1.6,3.5,46.2,61.5,10.7,6.0,10.7,2.0,48.0,91.0
13,Jaylen Brown,BOS,66,5.4,21.1,1.04,5.6,2.0,4.6,44.3,53.9,9.6,8.7,9.0,3.9,43.0,55.7
14,Keldon Johnson,SAS,62,5.9,27.3,1.0,6.0,2.0,5.2,38.4,49.5,9.8,5.4,9.8,3.3,39.8,47.1
15,Luguentz Dort,OKC,71,5.4,37.2,0.96,5.2,1.7,4.6,36.1,48.8,7.6,7.3,7.0,0.8,37.8,35.5
16,Lauri Markkanen,UTA,65,4.5,20.8,1.25,5.6,1.9,4.1,45.3,63.1,4.8,4.4,4.1,0.3,45.7,91.2
17,Derrick White,BOS,78,4.0,35.7,1.16,4.6,1.6,3.8,41.6,57.1,4.5,1.9,4.8,1.9,42.1,78.9
18,Patrick Williams,CHI,77,4.5,45.3,1.02,4.6,1.6,4.1,40.4,54.6,2.3,8.3,2.3,0.0,38.4,51.4
19,Gary Trent Jr.,TOR,63,4.9,29.4,1.16,5.6,2.0,4.6,42.9,57.8,4.2,2.9,3.9,1.6,43.1,78.7
20,Zach LaVine,CHI,73,3.9,16.9,1.24,4.8,1.7,3.2,51.5,65.6,9.2,9.2,9.2,1.8,50.4,90.3
21,O.G. Anunoby,TOR,63,5.2,31.4,1.08,5.6,1.9,4.7,41.6,57.0,3.4,7.4,3.4,0.9,40.0,63.9
22,Reggie Bullock,DAL,75,4.4,65.3,1.07,4.7,1.6,4.2,37.5,54.9,0.6,3.4,0.6,0.3,36.4,61.9
23,Quentin Grimes,NYK,67,4.7,49.5,1.09,5.2,1.8,4.2,42.0,58.7,3.1,8.5,3.5,0.3,39.9,68.4
24,Keegan Murray,SAC,75,3.9,35.7,1.18,4.6,1.6,3.7,43.3,61.6,1.4,4.8,1.4,0.7,41.6,84.1
25,Marcus Morris Sr.,LAC,65,4.8,42.1,1.11,5.3,1.9,4.5,41.4,55.1,4.2,1.9,3.9,0.6,42.7,71.6
26,Jabari Smith Jr.,HOU,75,4.9,36.2,0.91,4.5,1.6,4.5,35.5,46.6,5.1,5.1,4.9,0.5,36.4,26.5
27,Tyrese Maxey,PHI,58,4.9,27.1,1.18,5.8,2.1,4.5,45.6,59.6,6.0,4.2,6.0,1.8,45.6,82.8
28,Royce O'Neale,BKN,72,4.5,46.8,1.03,4.7,1.6,4.2,37.5,53.5,3.7,4.9,3.1,0.3,37.7,54.8
29,Georges Niang,PHI,74,3.7,50.6,1.21,4.5,1.6,3.5,43.9,61.1,2.6,2.6,2.6,1.1,43.6,87.5
30,Tobias Harris,PHI,71,4.3,31.4,1.1,4.7,1.6,3.9,41.9,56.6,2.6,5.6,2.6,0.7,40.7,68.6
31,Coby White,CHI,69,4.1,44.4,1.18,4.8,1.7,3.8,43.7,60.5,3.2,4.3,2.9,0.7,42.9,82.6
32,Kristaps Porzingis,WAS,65,4.7,22.9,1.08,5.1,1.7,4.1,41.4,53.4,8.9,5.9,7.9,2.3,42.8,64.5
33,Corey Kispert,WAS,69,3.8,43.8,1.24,4.7,1.6,3.5,46.3,64.9,2.3,5.3,2.7,0.0,44.9,90.5
34,Anthony Edwards,MIN,75,3.7,15.0,1.17,4.3,1.6,3.3,48.4,61.1,5.1,6.9,5.1,1.8,46.7,81.1
35,Damion Lee,PHX,71,3.8,48.6,1.17,4.4,1.5,3.4,44.6,61.2,3.7,6.3,3.7,0.4,43.7,81.3
36,De'Anthony Melton,PHI,74,3.7,35.7,1.13,4.2,1.4,3.5,40.4,56.9,3.2,3.6,3.2,0.7,40.4,74.4
37,Al Horford,BOS,61,3.8,45.5,1.31,4.9,1.7,3.7,46.0,66.1,1.7,0.4,1.3,0.0,46.7,95.1
38,Grant Williams,BOS,75,3.6,45.9,1.1,4.0,1.3,3.2,42.4,58.2,5.6,7.1,4.8,1.1,41.6,69.7
39,Immanuel Quickley,NYK,77,3.5,26.5,1.09,3.9,1.3,3.2,41.1,54.2,5.9,4.0,5.1,0.7,42.5,66.7
