,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jonas Valanciunas,NOP,75,2.5,17.8,1.2,2.9,1.3,2.1,60.9,60.9,10.3,6.5,9.8,1.6,60.3,65.9
1,Walker Kessler,UTA,74,2.1,29.0,1.25,2.7,1.2,1.8,65.4,65.4,19.0,4.4,17.7,7.6,64.6,75.2
2,Anthony Davis,LAL,52,2.9,12.6,1.3,3.8,1.5,2.3,63.9,63.9,20.4,5.9,19.7,4.6,65.1,80.5
3,Rudy Gobert,MIN,67,2.5,21.2,1.12,2.8,1.1,2.0,56.7,56.7,17.2,7.1,16.6,3.6,56.8,51.4
4,Onyeka Okongwu,ATL,76,1.8,21.2,1.39,2.4,1.0,1.4,71.4,71.4,18.8,4.5,18.0,2.3,70.7,87.9
5,Clint Capela,ATL,62,2.8,27.9,1.02,2.9,1.3,2.5,50.6,50.6,9.8,3.4,9.8,1.7,51.1,35.6
6,Jarrett Allen,CLE,66,2.1,17.0,1.24,2.6,1.0,1.6,65.1,65.1,19.0,5.1,18.2,1.5,65.7,73.1
7,Daniel Gafford,WAS,75,1.5,22.4,1.46,2.2,1.0,1.3,75.5,75.5,17.4,6.1,16.5,8.7,72.2,94.1
8,Nikola Jokic,DEN,67,1.8,8.7,1.35,2.5,1.0,1.6,64.2,64.2,17.9,3.3,17.9,7.3,65.9,84.5
9,Domantas Sabonis,SAC,76,1.9,10.8,1.16,2.2,0.9,1.6,54.6,54.6,16.2,4.2,16.2,4.2,57.0,57.9
10,Mitchell Robinson,NYK,57,2.7,45.1,1.03,2.8,1.2,2.1,56.3,56.3,15.5,9.7,15.5,1.9,53.5,37.5
11,Ivica Zubac,LAC,73,2.1,21.9,1.03,2.2,0.9,1.7,53.2,53.2,14.2,8.4,12.9,2.6,52.9,36.8
12,Giannis Antetokounmpo,MIL,62,1.6,5.4,1.59,2.5,1.0,1.2,86.3,86.3,24.2,7.1,23.2,5.1,80.8,99.4
13,Kevon Looney,GSW,79,1.6,26.1,1.24,2.0,0.9,1.4,64.2,64.2,9.5,4.8,8.7,0.8,64.3,72.0
14,Jalen Duren,DET,63,2.2,26.7,1.13,2.5,1.0,1.7,61.1,61.1,16.1,8.8,15.3,3.6,59.9,53.9
15,Chris Boucher,TOR,72,1.8,21.4,1.17,2.1,0.9,1.6,56.0,56.0,12.9,2.3,12.9,3.0,59.1,59.2
16,Nick Richards,CHA,62,2.0,29.9,1.21,2.5,1.0,1.7,58.1,58.1,20.6,4.8,19.0,8.7,60.3,66.3
17,Deandre Ayton,PHX,65,1.8,11.0,1.2,2.2,0.9,1.5,61.5,62.0,15.3,6.8,15.3,4.2,59.3,63.5
18,Tari Eason,HOU,79,1.6,15.8,1.13,1.8,0.8,1.4,56.4,56.4,9.7,4.8,9.7,3.2,56.5,53.3
19,Julius Randle,NYK,77,1.2,4.9,1.45,1.7,0.8,1.0,76.3,76.3,19.6,8.7,17.4,10.9,70.7,93.2
20,Mason Plumlee,CHA,56,1.9,17.6,1.24,2.3,1.0,1.6,61.8,61.8,15.2,6.7,15.2,6.7,61.0,72.0
21,Aaron Gordon,DEN,66,1.7,11.2,1.19,2.0,0.9,1.5,60.2,60.2,11.0,0.9,10.1,1.8,62.4,63.2
22,Wendell Carter Jr.,ORL,55,1.6,11.2,1.44,2.3,0.9,1.2,70.1,70.1,28.1,4.5,27.0,7.9,73.0,92.3
23,Alperen Sengun,HOU,72,1.8,12.3,0.98,1.8,0.8,1.5,51.4,51.4,9.9,10.7,7.6,5.3,48.1,30.0
24,Nic Claxton,BKN,73,1.2,11.4,1.45,1.7,0.8,1.0,77.0,77.0,10.5,7.0,10.5,3.5,72.1,93.5
25,Isaiah Hartenstein,NYK,79,1.5,29.2,1.05,1.6,0.7,1.3,53.3,53.3,8.4,5.0,8.4,1.7,53.8,40.2
26,Lauri Markkanen,UTA,66,1.5,6.8,1.27,1.9,0.8,1.3,61.4,62.0,14.4,6.2,13.4,6.2,60.8,77.1
27,Brook Lopez,MIL,76,1.3,9.3,1.25,1.6,0.7,1.1,61.9,63.1,11.3,5.2,11.3,3.1,61.9,74.3
28,Bam Adebayo,MIA,72,1.5,7.5,1.11,1.7,0.7,1.3,56.4,56.4,10.1,4.6,11.0,1.8,56.9,50.5
29,Steven Adams,MEM,42,3.0,31.9,0.94,2.9,1.4,2.6,51.4,51.4,9.4,7.0,9.4,3.1,49.2,25.1
30,Evan Mobley,CLE,77,1.2,7.7,1.28,1.5,0.6,1.0,65.8,65.8,15.1,5.4,15.1,2.2,65.6,78.3
31,Jakob Poeltl,SAS,46,2.0,17.4,1.27,2.6,1.1,1.7,67.5,67.5,16.0,5.3,16.0,4.3,64.9,76.8
32,Scottie Barnes,TOR,73,1.5,9.0,1.01,1.5,0.6,1.3,50.0,50.5,10.0,7.3,9.1,2.7,50.0,35.3
33,Jimmy Butler,MIA,62,1.3,6.7,1.38,1.8,0.6,1.0,61.9,61.9,26.3,1.3,26.3,6.3,68.8,87.5
