,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Trae Young,ATL,67,12.8,47.1,0.94,12.0,4.1,9.3,43.7,48.9,13.4,15.7,9.5,2.1,43.0,66.0
1,Damian Lillard,POR,58,11.1,39.6,1.13,12.5,3.8,7.9,47.6,56.7,18.5,12.7,15.1,3.3,49.2,95.0
2,DeMar DeRozan,CHI,66,9.7,42.2,1.08,10.5,4.2,7.7,54.3,54.8,14.1,10.3,13.8,3.9,53.1,92.7
3,Ja Morant,MEM,55,13.0,47.8,0.93,12.1,4.4,9.9,44.1,46.9,15.9,10.9,14.8,3.6,45.7,63.9
4,Luka Doncic,DAL,59,10.4,34.2,1.05,11.0,4.0,7.8,51.6,58.2,14.8,14.3,13.3,3.7,48.5,89.4
5,Donovan Mitchell,CLE,63,9.2,36.6,1.11,10.2,3.6,7.4,49.4,58.2,10.7,10.9,8.8,2.1,48.2,94.1
6,Jalen Brunson,NYK,65,9.4,43.3,0.99,9.4,3.5,7.6,46.3,49.7,13.1,9.3,11.9,2.8,47.3,78.2
7,Jalen Green,HOU,68,9.9,42.8,0.85,8.4,2.8,7.3,38.4,43.4,14.3,13.9,13.6,2.5,39.6,45.5
8,De'Aaron Fox,SAC,66,8.4,36.0,1.02,8.6,3.3,6.5,50.8,53.6,13.3,12.2,12.1,2.5,49.3,84.8
9,Darius Garland,CLE,64,8.8,41.7,0.96,8.4,3.2,6.8,46.7,52.1,10.3,14.4,7.8,1.6,44.2,68.3
10,Zach LaVine,CHI,69,8.2,35.4,0.94,7.7,2.8,6.5,42.6,48.6,10.7,11.5,9.6,2.3,42.5,65.3
11,Shai Gilgeous-Alexander,OKC,63,8.1,29.1,1.02,8.2,2.9,5.8,49.7,50.8,17.2,13.9,15.7,3.1,49.7,84.5
12,Tyrese Haliburton,IND,56,8.8,46.8,1.04,9.2,3.3,7.0,47.3,56.0,11.1,13.2,10.1,3.8,44.7,88.8
13,Dejounte Murray,ATL,67,7.9,37.2,0.94,7.4,3.3,7.0,47.2,49.6,4.3,8.7,4.3,1.3,44.7,65.7
14,Fred VanVleet,TOR,62,8.1,40.7,0.95,7.7,2.7,6.5,41.4,48.4,10.3,11.7,8.9,2.0,41.3,66.7
15,Anthony Edwards,MIN,71,7.1,28.7,0.91,6.5,2.4,5.5,43.0,48.3,11.3,14.3,10.1,3.0,41.4,58.7
16,Stephen Curry,GSW,49,7.8,30.8,1.19,9.2,3.2,6.2,52.6,64.7,9.4,13.9,8.7,2.6,48.6,97.0
17,CJ McCollum,NOP,67,7.3,33.3,0.92,6.7,2.6,5.9,43.9,48.6,9.4,12.1,8.4,2.1,42.5,60.7
18,Jrue Holiday,MIL,62,7.2,37.6,1.0,7.2,2.8,5.7,48.6,56.3,7.4,14.2,5.9,0.9,44.6,82.8
19,Anfernee Simons,POR,62,6.9,34.1,1.01,6.9,2.6,5.7,45.1,53.7,6.8,9.9,5.4,0.7,43.5,83.8
20,Tyler Herro,MIA,61,7.2,35.8,0.93,6.7,2.5,5.9,43.4,50.3,6.6,14.0,6.3,1.4,40.3,62.7
21,Jordan Poole,GSW,75,5.9,28.1,0.91,5.3,1.8,4.5,40.9,47.6,11.6,15.4,10.4,2.9,39.5,58.1
22,Terry Rozier,CHA,64,7.3,33.1,0.84,6.2,2.4,6.1,38.7,44.2,7.1,10.5,6.4,1.1,38.1,42.2
23,Chris Paul,PHX,53,8.2,56.8,0.91,7.4,2.9,6.4,45.0,48.8,8.6,13.4,4.2,0.7,43.1,57.8
24,Paul George,LAC,56,6.9,29.6,0.97,6.6,2.4,5.2,46.2,53.3,9.9,15.8,8.1,1.3,43.1,70.0
25,Jamal Murray,DEN,60,6.3,31.5,0.98,6.2,2.4,5.1,47.7,54.1,7.2,12.2,5.3,0.8,44.4,75.9
26,Franz Wagner,ORL,73,5.5,30.7,0.92,5.0,2.1,4.2,49.5,53.0,7.0,17.0,6.5,0.5,44.4,61.1
27,Devin Booker,PHX,47,7.6,29.7,1.0,7.6,2.9,6.2,46.7,50.7,12.8,9.8,10.6,3.9,46.9,81.6
28,Jayson Tatum,BOS,69,5.8,21.0,0.89,5.2,1.8,4.6,38.1,45.5,11.5,11.5,10.0,2.7,38.7,54.1
29,Kevin Porter Jr.,HOU,52,8.6,43.3,0.8,6.9,2.5,6.3,39.3,44.0,10.3,18.8,9.6,2.5,36.4,34.0
30,Jordan Clarkson,UTA,61,5.9,27.6,0.91,5.4,2.0,4.4,45.1,50.8,9.4,17.7,8.6,0.8,41.6,59.1
31,Tyrese Maxey,PHI,55,5.9,32.3,0.99,5.8,2.2,4.9,45.2,49.1,12.0,7.4,12.0,3.1,46.3,77.6
32,D'Angelo Russell,MIN,54,6.0,34.1,0.97,5.8,2.1,4.4,47.7,54.3,11.2,17.1,7.8,1.2,44.4,72.9
33,Jaden Ivey,DET,66,6.4,35.7,0.74,4.7,1.7,4.5,37.4,40.4,13.1,19.2,10.9,2.9,35.6,24.4
34,Bradley Beal,WAS,50,6.6,29.8,0.94,6.2,2.4,5.0,48.2,51.4,10.5,16.3,10.2,2.7,44.3,64.7
35,Jimmy Butler,MIA,60,4.7,24.5,1.06,5.0,1.7,3.6,47.9,48.4,20.8,7.4,17.0,4.9,51.9,90.1
36,LaMelo Ball,CHA,36,10.2,40.7,0.81,8.3,3.0,7.9,38.5,45.6,6.6,16.7,4.1,0.5,35.8,36.6
37,Josh Giddey,OKC,69,5.3,29.3,0.81,4.3,1.9,4.2,46.4,46.5,6.3,17.1,6.3,3.0,39.9,36.3
38,Tre Jones,SAS,60,5.6,40.9,0.88,4.9,2.1,4.6,44.7,45.5,8.4,10.5,7.5,1.2,44.0,50.2
39,James Harden,PHI,53,6.2,30.1,0.89,5.5,1.7,4.2,41.4,49.3,13.1,21.6,11.3,1.8,38.7,52.5
40,Immanuel Quickley,NYK,74,4.0,30.8,0.97,3.9,1.4,3.3,44.4,49.6,13.4,9.7,12.7,3.7,45.2,72.6
41,Killian Hayes,DET,68,5.7,43.2,0.75,4.3,1.8,4.5,39.5,41.7,4.9,16.3,4.1,1.0,35.4,25.1
42,Paolo Banchero,ORL,67,5.0,23.3,0.85,4.3,1.5,3.7,40.8,43.8,15.7,13.9,14.5,3.9,41.5,43.6
43,Pascal Siakam,TOR,64,4.7,19.4,0.95,4.4,1.6,3.5,44.9,47.6,15.8,11.4,14.4,2.7,47.0,67.0
44,Dennis Schroder,LAL,60,5.2,38.9,0.89,4.7,1.7,3.9,44.6,45.7,13.4,14.4,11.5,2.6,44.1,53.1
45,Jaylen Brown,BOS,62,4.2,16.6,1.01,4.3,1.5,3.1,47.7,54.7,12.6,15.6,11.8,1.9,45.4,83.2
46,Tyus Jones,MEM,73,4.0,39.1,0.89,3.6,1.6,3.5,46.1,48.4,3.7,11.2,3.7,1.0,42.4,53.5
47,Keldon Johnson,SAS,61,4.6,21.1,0.93,4.2,1.7,3.5,47.6,50.0,13.3,14.3,12.9,3.6,45.5,62.0
48,Cole Anthony,ORL,54,4.7,37.2,1.0,4.7,1.8,3.8,48.5,52.0,10.3,11.1,9.5,2.0,47.4,82.5
49,Malcolm Brogdon,BOS,61,4.3,32.4,0.97,4.2,1.5,3.5,42.1,50.2,9.9,10.7,8.4,2.3,41.6,71.6
50,T.J. McConnell,IND,70,4.2,47.5,0.86,3.6,1.6,3.3,48.5,49.4,7.5,17.3,6.5,3.4,41.8,47.9
51,Kawhi Leonard,LAC,46,4.6,22.2,1.18,5.4,2.0,3.6,54.8,59.0,14.8,10.5,11.9,4.3,53.8,96.7
52,Kyrie Irving,BKN,40,6.0,24.7,1.02,6.2,2.4,5.3,44.8,52.9,6.6,8.3,6.2,2.1,43.6,85.1
53,LeBron James,LAL,47,5.6,19.9,0.94,5.2,2.0,4.2,46.7,51.8,11.8,16.4,11.5,3.4,43.1,64.4
54,RJ Barrett,NYK,68,4.3,20.6,0.84,3.6,1.3,3.1,42.8,43.5,17.2,15.5,15.9,4.5,42.4,42.6
55,Brandon Ingram,NOP,37,6.5,27.4,0.97,6.3,2.4,4.9,48.1,50.0,13.3,13.7,12.0,2.9,46.9,70.6
56,Alec Burks,DET,51,4.5,39.2,0.98,4.5,1.5,3.6,41.1,48.6,12.1,9.5,12.1,2.2,42.7,74.6
57,Spencer Dinwiddie,DAL,53,4.0,24.4,1.06,4.3,1.6,3.2,49.4,57.1,12.7,11.7,12.7,4.2,47.4,91.1
58,Markelle Fultz,ORL,53,4.8,31.8,0.86,4.1,1.8,3.6,49.5,50.0,8.3,17.1,7.9,1.6,44.4,48.5
59,Monte Morris,WAS,60,3.6,36.5,1.01,3.6,1.6,3.2,48.9,53.2,4.7,8.4,4.7,1.9,46.3,84.2
60,Kyle Kuzma,WAS,64,4.1,18.2,0.83,3.4,1.4,3.2,43.4,46.6,8.4,15.7,7.7,2.3,39.5,39.6
61,Norman Powell,LAC,54,3.8,24.8,1.04,3.9,1.2,2.7,44.6,49.7,18.5,11.2,15.6,2.0,48.8,87.8
62,Giannis Antetokounmpo,MIL,59,3.3,11.3,1.03,3.4,1.2,2.3,53.0,55.2,24.4,12.7,23.4,5.6,51.8,86.5
63,Mike Conley,UTA,43,5.2,46.2,0.9,4.7,1.6,3.8,41.5,48.8,10.7,18.3,9.4,2.2,38.8,56.8
64,Jalen Williams,OKC,68,3.2,24.7,0.9,2.9,1.2,2.6,47.2,48.3,10.6,11.9,9.2,3.2,45.0,55.4
65,Russell Westbrook,LAL,52,5.0,25.5,0.75,3.8,1.5,3.4,43.5,47.5,8.5,25.0,7.7,1.9,35.8,25.5
66,Derrick White,BOS,74,2.6,22.9,0.99,2.5,0.9,1.9,45.8,52.8,13.2,14.8,12.7,3.2,44.4,78.9
67,Bennedict Mathurin,IND,71,3.0,18.8,0.87,2.6,0.9,2.2,40.1,43.3,17.2,13.5,16.3,3.7,41.9,49.2
68,Devin Vassell,SAS,38,4.8,26.8,1.01,4.8,2.1,4.1,50.0,53.8,6.0,9.9,6.0,1.6,47.3,83.5
69,Dillon Brooks,MEM,66,3.5,22.4,0.77,2.7,1.1,3.0,36.9,40.4,6.0,9.9,5.6,1.3,35.8,28.4
70,Talen Horton-Tucker,UTA,60,3.9,35.2,0.76,3.0,1.2,2.9,40.3,42.3,10.3,17.5,10.3,3.0,37.6,26.4
71,Kevin Durant,BKN,39,3.7,14.8,1.19,4.4,1.6,2.7,59.0,64.8,15.9,17.9,15.2,6.2,52.4,97.7
72,Caris LeVert,CLE,70,3.2,25.5,0.76,2.4,1.0,2.5,39.1,44.3,6.7,16.4,6.7,0.9,35.1,27.1
73,Cameron Payne,PHX,42,5.0,40.8,0.81,4.0,1.8,4.2,41.8,44.9,4.3,11.4,4.8,0.5,39.0,36.0
74,Eric Gordon,HOU,47,3.7,28.4,0.98,3.6,1.3,2.6,48.4,54.5,13.9,19.1,12.7,3.5,43.9,73.9
75,Gordon Hayward,CHA,49,4.0,27.2,0.85,3.4,1.4,3.2,43.9,46.5,10.1,15.7,9.1,4.0,40.4,45.2
76,Desmond Bane,MEM,51,3.5,18.0,0.93,3.3,1.3,2.8,46.5,52.4,6.1,15.1,5.0,1.7,41.9,63.9
77,Malik Monk,SAC,71,2.7,20.0,0.88,2.4,0.8,1.7,45.2,51.2,12.7,23.8,9.5,2.1,40.2,51.5
78,Jaylen Nowell,MIN,64,2.8,25.2,0.92,2.6,1.1,2.5,42.5,47.8,6.1,6.6,5.0,1.1,42.5,60.4
79,Bojan Bogdanovic,DET,59,3.2,16.4,0.88,2.8,1.0,2.3,44.2,47.8,10.7,17.1,7.0,1.6,41.2,51.2
80,Luguentz Dort,OKC,67,2.6,17.7,0.95,2.4,0.9,2.0,43.7,47.8,14.0,11.6,12.8,4.1,44.2,67.7
81,Bones Hyland,DEN,43,4.3,34.3,0.9,3.8,1.4,3.4,40.5,49.0,6.6,13.7,5.5,1.1,38.3,55.1
82,Kelly Oubre Jr.,CHA,48,3.5,17.6,0.94,3.3,1.3,3.0,41.8,45.5,14.1,5.9,14.1,5.9,43.5,65.0
83,Reggie Jackson,LAC,52,3.8,31.7,0.79,3.0,1.2,3.1,40.0,42.2,7.0,14.0,7.0,2.0,37.0,32.0
84,Gabe Vincent,MIA,61,3.0,29.4,0.85,2.6,1.0,2.3,42.0,48.3,6.0,17.4,6.0,1.1,37.5,44.9
85,Tre Mann,OKC,61,3.2,36.6,0.77,2.5,1.0,2.8,34.9,41.4,4.6,10.2,4.6,0.5,34.0,29.0
86,Gary Trent Jr.,TOR,63,2.8,17.0,0.85,2.4,0.9,2.4,37.5,41.1,8.5,7.9,8.5,2.3,38.4,44.6
87,Andrew Nembhard,IND,68,3.1,31.3,0.71,2.2,1.0,2.5,38.7,41.0,3.3,16.5,1.9,1.4,33.5,19.1
88,Austin Reaves,LAL,56,2.6,25.1,0.99,2.6,0.8,1.6,52.9,56.9,19.7,23.8,17.7,3.4,47.6,77.2
89,Shake Milton,PHI,70,2.5,30.3,0.82,2.1,0.9,1.9,44.8,46.3,7.4,17.7,7.4,1.7,40.0,38.0
90,Collin Sexton,UTA,47,3.1,23.3,0.97,3.0,1.0,2.2,44.7,46.6,19.3,12.4,17.2,2.8,47.6,72.3
91,Marcus Smart,BOS,56,2.4,18.4,1.03,2.5,0.9,1.7,52.7,60.2,11.9,20.9,10.4,2.2,46.3,86.1
92,De'Andre Hunter,ATL,63,2.2,14.7,0.99,2.2,0.8,1.7,46.8,49.1,13.0,10.1,11.6,2.2,47.8,78.5
93,Kyle Lowry,MIA,50,3.1,25.6,0.86,2.7,0.9,2.1,42.9,51.4,11.6,22.6,9.7,2.6,38.1,46.9
94,Cam Thomas,BKN,52,3.1,30.6,0.83,2.6,0.8,2.4,34.6,38.2,13.0,9.3,11.8,1.2,38.5,39.1
95,Cade Cunningham,DET,12,11.3,47.9,0.96,10.8,4.8,10.1,47.9,50.4,3.7,8.1,3.0,1.5,45.2,68.0
96,Malaki Branham,SAS,58,2.6,25.0,0.86,2.2,1.0,2.1,48.3,49.6,4.7,14.9,4.1,0.7,42.6,48.2
97,Jose Alvarado,NOP,61,2.8,27.8,0.76,2.1,0.9,2.0,44.7,45.1,7.1,20.7,6.5,0.6,39.1,26.7
98,Bogdan Bogdanovic,ATL,48,3.0,22.2,0.88,2.6,1.0,2.3,43.2,49.5,5.6,17.5,5.6,0.7,38.5,50.8
99,Mikal Bridges,PHX,56,2.3,14.0,0.98,2.2,0.9,1.8,49.0,50.5,13.4,12.6,12.6,3.9,46.5,73.6
100,Julius Randle,NYK,75,1.6,6.7,0.98,1.6,0.5,1.2,39.8,49.5,17.1,10.6,16.3,3.3,43.1,76.2
101,Khris Middleton,MIL,29,4.2,26.8,0.99,4.1,1.4,3.1,45.6,52.8,9.9,17.4,9.1,1.7,42.1,77.9
102,Lonnie Walker IV,LAL,52,2.4,20.2,0.98,2.3,0.9,2.0,42.5,45.8,10.6,4.9,10.6,1.6,45.5,73.3
103,Mikal Bridges,BKN,19,6.0,26.8,1.03,6.2,2.2,4.3,51.2,52.4,18.4,14.0,14.9,4.4,50.0,85.5
104,Victor Oladipo,MIA,38,3.8,31.8,0.81,3.1,1.2,2.8,42.1,48.1,6.2,21.4,4.8,1.4,35.9,35.6
105,Cory Joseph,DET,54,2.7,41.2,0.79,2.2,0.8,2.1,38.9,43.4,8.8,16.2,8.1,1.4,36.5,32.3
106,Seth Curry,BKN,55,1.9,21.8,1.08,2.1,0.8,1.6,48.3,57.3,7.5,13.1,7.5,3.7,43.9,93.1
107,Jevon Carter,MIL,74,2.0,24.4,0.8,1.6,0.7,1.6,42.5,47.1,1.4,15.9,0.7,0.0,36.6,34.4
108,Malik Beasley,UTA,55,2.1,15.6,0.97,2.0,0.7,1.9,39.0,50.5,3.4,6.9,3.4,0.9,37.9,69.3
109,De'Anthony Melton,PHI,71,1.8,17.6,0.87,1.6,0.6,1.5,42.3,50.5,4.7,14.7,3.9,0.0,37.2,48.8
110,Bruce Brown,DEN,73,2.3,20.7,0.67,1.5,0.6,1.7,35.5,36.4,10.2,20.4,10.2,3.0,32.9,15.8
111,Duane Washington Jr.,PHX,31,4.2,43.1,0.84,3.5,1.4,3.5,41.1,46.7,5.4,13.2,5.4,1.6,37.2,40.9
112,Jerami Grant,POR,63,1.5,8.2,1.09,1.7,0.6,1.1,52.9,57.4,17.7,11.5,16.7,1.0,54.2,93.7
113,Spencer Dinwiddie,BKN,19,6.9,36.9,0.8,5.5,1.6,4.7,34.8,38.8,18.3,16.8,14.5,3.1,37.4,35.0
114,Kyrie Irving,DAL,14,6.4,26.8,1.17,7.4,2.9,5.2,54.8,63.7,7.9,12.4,6.7,2.2,50.6,96.4
115,Zion Williamson,NOP,29,3.5,15.0,1.03,3.6,1.3,2.2,58.7,59.5,27.7,16.8,24.8,6.9,55.4,85.8
116,Jalen Suggs,ORL,45,2.5,22.8,0.9,2.3,0.9,1.8,49.4,59.3,6.1,23.7,3.5,0.9,38.6,54.8
117,Jordan Goodwin,WAS,54,2.2,34.9,0.85,1.9,0.8,1.8,45.5,46.0,9.2,13.3,9.2,5.0,40.0,43.9
118,Saddiq Bey,DET,52,1.9,13.0,1.04,1.9,0.6,1.5,40.5,47.5,16.5,6.2,17.5,5.2,44.3,88.4
119,Goran Dragic,CHI,51,2.7,37.4,0.73,2.0,0.9,2.1,40.7,43.5,4.3,19.4,3.6,1.4,34.5,20.1
120,Dennis Smith Jr.,CHA,54,2.8,26.8,0.66,1.9,0.8,2.3,34.1,34.1,7.9,12.5,6.6,1.3,33.6,15.2
121,Delon Wright,WAS,45,2.3,33.6,0.97,2.2,0.9,1.8,49.4,55.6,6.9,16.7,6.9,2.9,43.1,71.9
122,Josh Richardson,SAS,43,2.9,25.0,0.8,2.3,0.9,2.2,40.6,43.8,8.1,15.4,4.9,1.6,38.2,33.7
123,Buddy Hield,IND,75,1.4,9.2,0.91,1.3,0.5,1.1,45.2,54.2,4.7,18.7,4.7,1.9,38.3,57.4
