,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Joel Embiid,PHI,66,6.7,23.3,1.23,8.2,2.9,4.9,58.0,61.0,21.4,9.5,20.9,5.0,59.1,68.1
1,Nikola Vucevic,CHI,82,4.7,28.5,1.09,5.1,2.2,4.2,52.3,56.5,4.9,6.7,4.9,2.0,50.3,43.8
2,Deandre Ayton,PHX,67,4.8,29.3,1.2,5.8,2.6,4.2,61.7,61.9,9.7,5.3,10.0,3.0,60.1,65.2
3,Bam Adebayo,MIA,75,4.2,21.3,1.14,4.8,1.9,3.5,55.1,55.1,13.0,5.1,13.0,2.0,56.8,52.5
4,Anthony Davis,LAL,56,4.3,18.9,1.28,5.5,2.3,3.6,62.7,63.9,14.5,5.0,14.5,2.0,63.2,77.9
5,Brook Lopez,MIL,78,2.9,21.2,1.32,3.9,1.5,2.7,57.7,65.4,10.5,3.1,10.5,4.0,58.5,81.9
6,Evan Mobley,CLE,79,3.3,21.3,1.09,3.6,1.5,2.5,57.8,59.3,17.6,10.7,16.8,4.0,55.0,45.3
7,Domantas Sabonis,SAC,79,2.6,15.1,1.33,3.5,1.5,2.1,69.0,70.5,17.0,7.3,16.5,6.0,66.0,84.8
8,Myles Turner,IND,62,3.5,22.8,1.24,4.4,1.6,2.9,55.3,60.9,16.1,5.5,15.6,4.0,57.8,70.3
9,Christian Wood,DAL,67,2.7,17.8,1.44,3.9,1.4,2.2,62.7,72.0,16.2,4.5,15.6,4.0,64.2,93.1
10,Clint Capela,ATL,65,2.9,28.6,1.38,4.0,1.8,2.5,71.4,71.4,13.4,4.3,13.4,4.0,70.4,90.9
11,Alperen Sengun,HOU,75,3.1,20.7,1.09,3.4,1.4,2.5,55.7,57.0,15.6,9.1,14.3,5.0,54.1,46.0
12,Jarrett Allen,CLE,68,3.0,24.5,1.15,3.4,1.5,2.4,61.1,61.4,10.9,10.9,10.0,2.0,57.7,55.3
13,Nic Claxton,BKN,76,2.2,21.0,1.36,3.0,1.3,1.7,76.2,76.2,18.8,7.9,18.8,6.0,71.5,89.7
14,Nikola Jokic,DEN,69,2.3,11.2,1.37,3.2,1.4,2.0,67.9,72.1,8.7,6.8,8.7,2.0,64.0,90.6
15,Kristaps Porzingis,WAS,65,2.9,14.0,1.18,3.4,1.1,2.4,46.2,56.1,15.1,3.8,14.0,3.0,50.5,61.2
16,Jonas Valanciunas,NOP,79,2.5,18.3,1.06,2.6,1.1,2.3,49.4,52.5,8.1,3.0,8.1,2.0,51.3,39.1
17,Ivica Zubac,LAC,76,1.9,19.0,1.3,2.4,0.9,1.3,69.3,69.3,21.3,10.6,20.6,4.0,66.7,80.4
18,Rudy Gobert,MIN,70,2.1,17.7,1.25,2.6,1.1,1.5,69.8,69.8,24.8,8.3,24.1,6.0,67.6,73.2
19,Naz Reid,MIN,69,2.3,21.6,1.14,2.6,1.0,2.0,52.6,59.9,8.3,6.4,7.7,3.0,50.6,53.6
20,Daniel Gafford,WAS,78,1.7,23.8,1.34,2.3,0.9,1.3,70.2,70.2,19.7,6.8,19.7,5.0,66.7,85.1
21,Dwight Powell,DAL,76,1.6,28.9,1.47,2.3,0.9,1.1,78.2,78.2,24.6,6.8,24.6,5.0,74.6,93.8
22,Onyeka Okongwu,ATL,80,1.7,20.3,1.27,2.1,0.9,1.4,65.1,65.1,17.0,8.1,15.6,6.0,63.0,75.7
23,Lauri Markkanen,UTA,66,1.9,8.9,1.33,2.6,0.9,1.7,52.7,62.7,14.8,3.1,12.5,4.0,56.3,82.2
24,Bobby Portis,MIL,70,1.9,14.4,1.22,2.4,0.9,1.7,53.3,63.9,5.1,6.6,5.1,2.0,50.7,67.0
25,Wendell Carter Jr.,ORL,57,2.6,18.5,1.11,2.9,1.2,2.2,53.1,59.0,6.7,8.1,6.7,1.0,51.0,47.8
26,P.J. Washington,CHA,73,1.7,10.5,1.28,2.1,0.8,1.5,55.0,62.4,11.5,2.5,9.8,3.0,57.4,76.7
27,Isaiah Jackson,IND,63,2.0,29.3,1.15,2.3,0.9,1.7,54.2,54.2,20.5,2.4,19.7,7.0,59.1,55.8
28,Zach Collins,SAS,63,2.2,19.1,1.03,2.3,0.9,2.0,46.1,53.9,6.4,5.7,6.4,3.0,45.4,35.5
29,Brandon Clarke,MEM,56,1.8,21.8,1.4,2.5,1.1,1.6,67.4,67.4,18.0,3.0,17.0,10.0,68.0,92.4
30,Kenyon Martin Jr.,HOU,82,1.3,11.7,1.25,1.6,0.6,1.0,64.6,65.8,20.8,9.4,19.8,5.0,62.3,72.8
31,John Collins,ATL,71,1.5,12.5,1.23,1.9,0.7,1.3,55.4,59.8,13.0,4.6,13.0,3.0,57.4,69.2
32,Jusuf Nurkic,POR,52,2.2,16.6,1.14,2.5,1.0,1.7,56.2,58.4,23.3,12.9,23.3,13.0,53.4,53.1
33,Thomas Bryant,LAL,41,2.4,25.8,1.35,3.2,1.3,2.0,65.9,67.7,16.5,4.1,16.5,5.0,64.9,87.0
34,Jaren Jackson Jr.,MEM,63,1.7,10.0,1.24,2.1,0.7,1.3,54.2,61.4,20.8,5.7,20.8,5.0,58.5,69.6
35,Nick Richards,CHA,65,1.4,21.1,1.35,2.0,0.7,1.1,65.7,65.7,29.8,7.4,29.8,12.0,67.0,87.3
36,Giannis Antetokounmpo,MIL,63,1.8,6.2,1.09,2.0,0.7,1.3,53.6,57.1,25.0,5.2,24.1,4.0,54.3,45.7
37,Mason Plumlee,CHA,56,1.9,17.8,1.19,2.3,0.9,1.4,62.3,62.3,28.3,7.5,27.4,8.0,61.3,63.8
38,Jakob Poeltl,SAS,46,2.4,20.2,1.12,2.7,1.2,2.0,61.1,61.1,12.8,9.2,12.8,5.0,56.0,49.3
39,Isaiah Stewart,DET,50,2.0,17.7,1.18,2.4,0.8,1.4,55.6,61.8,23.5,7.8,21.6,3.0,57.8,60.7
40,Jayson Tatum,BOS,74,1.5,5.4,1.09,1.6,0.6,1.2,46.7,57.6,8.2,9.1,8.2,1.0,46.4,44.5
41,Drew Eubanks,POR,78,1.2,21.0,1.24,1.5,0.7,1.0,67.9,68.6,14.6,8.3,14.6,4.0,63.5,71.0
42,Jalen Duren,DET,67,1.4,16.4,1.24,1.7,0.7,1.1,66.2,66.2,16.3,7.6,15.2,4.0,63.0,70.7
43,Julius Randle,NYK,77,1.3,5.2,1.16,1.5,0.5,1.1,46.9,58.0,12.4,5.2,9.3,1.0,50.5,57.2
44,Draymond Green,GSW,73,1.3,13.5,1.13,1.5,0.6,1.1,59.5,60.1,14.3,10.2,14.3,5.0,57.1,51.1
45,Moritz Wagner,ORL,57,1.7,18.3,1.1,1.9,0.6,1.3,49.3,54.0,20.2,9.1,20.2,5.0,52.5,46.7
46,Andre Drummond,CHI,67,1.4,23.6,1.13,1.6,0.7,1.0,67.6,67.6,17.7,14.6,17.7,3.0,58.3,49.8
47,Jock Landale,PHX,69,1.4,22.4,1.09,1.6,0.6,1.2,46.5,51.2,13.1,3.0,13.1,3.0,50.5,44.5
48,Jalen Smith,IND,68,1.7,18.3,0.92,1.6,0.6,1.4,40.4,46.8,12.8,8.5,13.7,3.0,41.9,24.3
49,Walker Kessler,UTA,74,1.1,14.3,1.29,1.4,0.6,0.9,68.1,68.1,11.5,2.6,11.5,3.0,66.7,80.1
50,Jakob Poeltl,TOR,26,3.2,28.2,1.17,3.7,1.7,2.6,64.2,64.2,14.6,8.5,14.6,5.0,59.8,59.4
51,Wenyen Gabriel,LAL,68,1.0,19.4,1.36,1.3,0.6,0.9,69.0,69.8,13.6,6.1,12.1,8.0,66.7,89.7
52,LeBron James,LAL,55,1.3,4.5,1.25,1.6,0.7,1.1,58.7,64.3,8.7,4.3,7.2,4.0,58.0,71.7
53,Mike Muscala,OKC,43,1.5,27.0,1.33,2.0,0.7,1.4,50.8,66.1,6.3,0.0,6.3,0.0,54.0,84.1
54,Mark Williams,CHA,44,1.5,20.1,1.21,1.8,0.8,1.2,64.8,64.8,16.4,7.5,16.4,4.0,61.2,66.3
55,Paul Reed,PHI,69,1.0,25.1,1.17,1.2,0.5,0.8,60.7,60.7,13.0,7.2,13.0,1.0,60.9,60.1
56,Larry Nance Jr.,NOP,65,0.9,15.9,1.28,1.2,0.5,0.8,62.7,63.7,13.1,3.3,13.1,0.0,65.6,76.7
57,Mo Bamba,ORL,40,1.5,23.3,1.28,1.9,0.7,1.2,53.1,65.3,16.7,8.3,16.7,7.0,51.7,78.3
58,Willy Hernangomez,NOP,39,1.7,25.9,1.17,2.0,0.6,1.2,55.6,56.7,27.3,7.6,24.2,3.0,60.6,58.6
59,Xavier Tillman,MEM,61,1.1,17.1,1.15,1.3,0.6,0.9,65.5,65.5,13.4,9.0,13.4,4.0,58.2,55.3
60,DeAndre Jordan,DEN,39,1.3,27.0,1.5,1.9,0.8,1.1,80.5,81.7,22.0,4.0,20.0,8.0,78.0,95.3
61,JaVale McGee,DAL,12,1.4,26.6,1.12,1.6,0.7,1.1,62.0,62.0,17.6,5.9,17.6,0.0,64.7,39.1
62,Isaiah Hartenstein,NYK,82,0.8,15.8,1.1,0.9,0.4,0.7,55.9,55.9,13.4,6.0,11.9,7.0,55.2,47.3
63,Bismack Biyombo,PHX,61,1.1,23.3,1.1,1.2,0.6,0.9,62.5,62.5,11.9,10.4,11.9,6.0,56.7,47.3
64,Marvin Bagley III,DET,42,1.6,14.5,1.07,1.8,0.8,1.4,53.3,55.8,7.2,8.7,5.8,3.0,50.7,42.4
65,Precious Achiuwa,TOR,55,1.2,13.0,1.09,1.3,0.5,1.1,50.8,53.4,10.4,6.0,10.4,4.0,50.7,43.5
66,Pascal Siakam,TOR,71,1.1,4.7,0.91,1.0,0.4,1.0,39.4,45.1,7.5,6.3,7.5,2.0,40.0,23.9
67,Kelly Olynyk,UTA,68,0.8,6.4,1.36,1.1,0.4,0.6,64.3,71.4,17.0,11.3,17.0,8.0,60.4,88.4
68,Mitchell Robinson,NYK,59,0.7,11.4,1.65,1.2,0.6,0.6,91.9,91.9,16.3,0.0,16.3,2.0,86.0,97.5
69,Derrick Jones Jr.,CHI,64,0.7,16.3,1.49,1.1,0.4,0.5,71.4,71.4,36.2,8.5,36.2,19.0,68.1,94.2
70,Isaiah Joe,OKC,73,0.7,8.9,1.35,1.0,0.3,0.7,49.0,68.6,0.0,1.9,0.0,0.0,48.1,85.5
71,Al Horford,BOS,63,1.0,11.5,1.17,1.1,0.4,0.9,45.8,58.5,1.7,1.7,1.7,2.0,45.0,58.6
72,Jaylin Williams,OKC,50,1.5,26.0,0.91,1.4,0.4,1.2,36.7,41.7,18.2,6.5,18.2,3.0,44.2,22.7
73,Montrezl Harrell,PHI,57,1.1,22.5,1.05,1.2,0.5,0.8,57.4,57.4,18.8,12.5,18.8,5.0,54.7,37.0
74,Scottie Barnes,TOR,77,0.7,4.2,1.25,0.9,0.4,0.6,63.6,65.9,11.3,7.5,11.3,2.0,62.3,71.4
75,Karl-Anthony Towns,MIN,29,1.9,9.6,1.2,2.3,0.8,1.5,50.0,60.2,16.4,9.1,14.5,5.0,50.9,64.7
76,Steven Adams,MEM,42,1.0,11.0,1.46,1.5,0.7,0.9,76.9,76.9,15.9,2.3,13.6,7.0,72.7,93.5
77,Georges Niang,PHI,78,0.6,8.4,1.33,0.8,0.3,0.5,54.8,73.8,2.1,10.4,2.1,0.0,50.0,84.1
78,Kevon Looney,GSW,82,0.6,10.5,1.23,0.8,0.3,0.5,64.1,64.1,26.9,1.9,26.9,4.0,63.5,68.7
79,James Wiseman,DET,24,2.3,17.7,1.11,2.5,1.2,2.1,56.9,56.9,3.6,5.5,3.6,2.0,54.5,48.2
80,Day'Ron Sharpe,BKN,49,1.0,20.7,1.2,1.2,0.5,0.8,57.5,60.0,14.3,10.2,14.3,6.0,55.1,65.6
81,Luke Kornet,BOS,69,0.5,16.6,1.66,0.8,0.4,0.5,84.4,84.4,11.4,2.9,11.4,6.0,80.0,97.8
82,Aaron Gordon,DEN,68,0.6,4.2,1.36,0.8,0.3,0.4,63.3,70.0,26.2,2.4,26.2,0.0,69.0,88.0
83,Chimezie Metu,SAC,66,0.8,19.6,1.02,0.9,0.3,0.7,48.9,54.3,10.7,7.1,10.7,2.0,48.2,34.1
84,Jabari Smith Jr.,HOU,79,0.8,6.1,0.85,0.7,0.3,0.7,37.3,45.8,3.0,7.6,3.0,0.0,36.4,17.0
