,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Jonas Valanciunas,NOP,76,2.5,17.9,1.19,2.9,1.3,2.1,60.4,60.4,10.2,6.4,9.6,1.6,59.9,64.0
1,Anthony Davis,LAL,53,2.9,12.6,1.28,3.8,1.5,2.3,63.6,63.6,20.6,5.8,20.0,4.5,64.5,79.1
2,Walker Kessler,UTA,74,2.1,29.0,1.25,2.7,1.2,1.8,65.4,65.4,19.0,4.4,17.7,7.6,64.6,75.4
3,Rudy Gobert,MIN,68,2.5,21.3,1.12,2.8,1.1,2.0,56.9,56.9,16.9,7.0,16.3,3.5,57.0,51.4
4,Onyeka Okongwu,ATL,77,1.7,21.1,1.38,2.4,1.0,1.4,70.8,70.8,18.7,4.5,17.9,2.2,70.1,87.7
5,Clint Capela,ATL,63,2.8,27.6,1.02,2.8,1.2,2.4,50.6,50.6,10.3,3.4,10.3,1.7,51.4,35.1
6,Jarrett Allen,CLE,67,2.1,17.2,1.24,2.6,1.1,1.6,65.1,65.1,18.6,5.0,17.9,1.4,65.7,73.2
7,Daniel Gafford,WAS,76,1.5,22.3,1.45,2.2,1.0,1.3,75.0,75.0,17.1,6.0,16.2,8.5,71.8,94.8
8,Nikola Jokic,DEN,68,1.8,8.7,1.35,2.5,1.0,1.6,64.5,64.5,17.7,3.2,17.7,7.3,66.1,85.8
9,Domantas Sabonis,SAC,77,1.9,10.7,1.16,2.2,0.9,1.6,55.0,55.0,16.1,4.2,16.1,4.2,57.3,58.5
10,Mitchell Robinson,NYK,57,2.7,45.1,1.03,2.8,1.2,2.1,56.3,56.3,15.5,9.7,15.5,1.9,53.5,37.2
11,Ivica Zubac,LAC,73,2.1,21.9,1.03,2.2,0.9,1.7,53.2,53.2,14.2,8.4,12.9,2.6,52.9,36.3
12,Kevon Looney,GSW,80,1.6,26.3,1.23,2.0,0.9,1.4,64.0,64.0,9.4,4.7,8.6,0.8,64.1,70.8
13,Giannis Antetokounmpo,MIL,63,1.6,5.3,1.59,2.5,1.0,1.2,86.3,86.3,24.2,7.1,23.2,5.1,80.8,99.4
14,Jalen Duren,DET,64,2.2,26.2,1.14,2.5,1.0,1.7,61.5,61.5,15.9,8.7,15.2,3.6,60.1,55.1
15,Chris Boucher,TOR,73,1.8,21.1,1.17,2.1,0.9,1.6,56.0,56.0,12.9,2.3,12.9,3.0,59.1,59.3
16,Nick Richards,CHA,63,2.0,29.6,1.2,2.4,1.0,1.7,57.5,57.5,21.1,4.7,19.5,8.6,60.2,64.3
17,Deandre Ayton,PHX,66,1.8,11.2,1.2,2.2,0.9,1.5,61.2,61.7,15.7,6.6,15.7,4.1,59.5,64.9
18,Tari Eason,HOU,80,1.6,15.8,1.13,1.8,0.8,1.4,56.3,56.3,9.5,4.8,9.5,3.2,56.3,52.6
19,Julius Randle,NYK,77,1.2,4.9,1.45,1.7,0.8,1.0,76.3,76.3,19.6,8.7,17.4,10.9,70.7,94.5
20,Aaron Gordon,DEN,67,1.6,11.1,1.2,2.0,0.9,1.5,60.6,60.6,10.9,0.9,10.0,1.8,62.7,66.5
21,Alperen Sengun,HOU,73,1.8,12.5,0.98,1.8,0.8,1.6,50.9,50.9,10.4,10.4,8.1,5.2,48.1,28.9
22,Mason Plumlee,CHA,56,1.9,17.6,1.24,2.3,1.0,1.6,61.8,61.8,15.2,6.7,15.2,6.7,61.0,71.9
23,Wendell Carter Jr.,ORL,56,1.6,11.1,1.44,2.3,0.8,1.2,70.1,70.1,28.1,4.5,27.0,7.9,73.0,92.9
24,Nic Claxton,BKN,74,1.2,11.8,1.41,1.7,0.8,1.0,74.0,74.0,11.1,6.7,11.1,3.3,70.0,90.5
